# U   Np  Pu  Am  Cm  Total MA    Pu-238  Pu-239  Pu-240  Pu-241  Pu-242  U-235
9.20E-01    0.00E+00    7.48E-02    5.20E-03    0.00E+00    5.20E-03    5.36E-03    4.68E-02    1.52E-03    8.88E-03    1.22E-02    5.20E-03    2.30E-03
9.20E-01    0.00E+00    7.79E-02    2.08E-03    0.00E+00    2.08E-03    3.76E-03    5.53E-02    2.72E-03    1.92E-03    1.42E-02    2.08E-03    2.30E-03
9.20E-01    0.00E+00    7.77E-02    2.32E-03    0.00E+00    2.32E-03    5.36E-03    3.28E-02    2.06E-02    1.48E-02    4.08E-03    2.32E-03    2.30E-03
9.20E-01    0.00E+00    7.54E-02    4.64E-03    0.00E+00    4.64E-03    6.08E-03    4.86E-02    3.92E-03    1.18E-02    4.96E-03    4.64E-03    2.30E-03
9.20E-01    0.00E+00    7.49E-02    5.12E-03    0.00E+00    5.12E-03    6.24E-03    4.11E-02    5.20E-03    1.34E-02    8.96E-03    5.12E-03    2.30E-03
9.20E-01    0.00E+00    7.61E-02    3.92E-03    0.00E+00    3.92E-03    7.36E-03    4.30E-02    2.72E-03    1.54E-02    7.60E-03    3.92E-03    2.30E-03
9.20E-01    0.00E+00    7.63E-02    3.68E-03    0.00E+00    3.68E-03    3.92E-03    4.98E-02    1.06E-02    3.52E-03    8.40E-03    3.68E-03    2.30E-03
9.20E-01    0.00E+00    7.77E-02    2.32E-03    0.00E+00    2.32E-03    7.36E-03    5.34E-02    2.08E-03    6.48E-03    8.32E-03    2.32E-03    2.30E-03
9.20E-01    0.00E+00    7.46E-02    5.36E-03    0.00E+00    5.36E-03    4.88E-03    3.58E-02    1.76E-02    6.80E-03    9.60E-03    5.36E-03    2.30E-03
9.20E-01    0.00E+00    7.76E-02    2.40E-03    0.00E+00    2.40E-03    4.80E-03    5.17E-02    5.36E-03    3.12E-03    1.26E-02    2.40E-03    2.30E-03
9.20E-01    0.00E+00    7.73E-02    2.72E-03    0.00E+00    2.72E-03    3.84E-03    4.34E-02    1.73E-02    9.84E-03    2.96E-03    2.72E-03    2.30E-03
9.20E-01    0.00E+00    7.61E-02    3.92E-03    0.00E+00    3.92E-03    5.12E-03    6.29E-02    2.40E-04    5.60E-04    7.28E-03    3.92E-03    2.30E-03
9.20E-01    0.00E+00    7.84E-02    1.60E-03    0.00E+00    1.60E-03    5.28E-03    4.23E-02    2.00E-02    1.92E-03    8.88E-03    1.60E-03    2.30E-03
9.20E-01    0.00E+00    7.50E-02    5.04E-03    0.00E+00    5.04E-03    1.60E-03    4.27E-02    1.73E-02    1.52E-03    1.18E-02    5.04E-03    2.30E-03
9.20E-01    0.00E+00    7.60E-02    4.00E-03    0.00E+00    4.00E-03    2.40E-04    4.89E-02    1.14E-02    2.72E-03    1.28E-02    4.00E-03    2.30E-03
9.20E-01    0.00E+00    7.54E-02    4.56E-03    0.00E+00    4.56E-03    7.92E-03    4.19E-02    8.24E-03    1.35E-02    3.84E-03    4.56E-03    2.30E-03
9.20E-01    0.00E+00    7.50E-02    5.04E-03    0.00E+00    5.04E-03    2.08E-03    3.74E-02    1.07E-02    1.49E-02    9.84E-03    5.04E-03    2.30E-03
9.20E-01    0.00E+00    7.48E-02    5.20E-03    0.00E+00    5.20E-03    4.56E-03    4.85E-02    1.21E-02    2.64E-03    7.04E-03    5.20E-03    2.30E-03
9.20E-01    0.00E+00    7.76E-02    2.40E-03    0.00E+00    2.40E-03    6.24E-03    5.12E-02    9.28E-03    5.76E-03    5.12E-03    2.40E-03    2.30E-03
9.20E-01    0.00E+00    7.62E-02    3.76E-03    0.00E+00    3.76E-03    3.60E-03    5.68E-02    5.92E-03    1.36E-03    8.56E-03    3.76E-03    2.30E-03
9.20E-01    0.00E+00    7.80E-02    2.00E-03    0.00E+00    2.00E-03    5.92E-03    3.67E-02    1.54E-02    9.04E-03    1.09E-02    2.00E-03    2.30E-03
9.20E-01    0.00E+00    7.68E-02    3.20E-03    0.00E+00    3.20E-03    1.04E-03    5.58E-02    3.44E-03    3.12E-03    1.34E-02    3.20E-03    2.30E-03
