# Simulation number	U	Np	Pu	Am	Cm	MA	Pu-238	Pu-239	Pu-240	Pu-241	Pu-242
463	5.994938E+07	3.873896E+03	1.074566E+07	6.413626E+05	0.000000E+00	6.452365E+05	5.450349E+05	4.738103E+06	2.456259E+06	1.162635E+06	1.843628E+06
464	5.997093E+07	2.899539E+03	1.088759E+07	4.788478E+05	0.000000E+00	4.817473E+05	1.085415E+06	3.636009E+06	3.049835E+06	8.609793E+05	2.255353E+06
465	5.994791E+07	6.380862E+03	1.034986E+07	1.036125E+06	0.000000E+00	1.042506E+06	5.157862E+05	5.506206E+06	1.667048E+06	1.758952E+06	9.018670E+05
466	5.995642E+07	6.482899E+03	1.039561E+07	9.817493E+05	0.000000E+00	9.882322E+05	7.257624E+05	5.114979E+06	2.158216E+06	1.241392E+06	1.155265E+06
467	5.996255E+07	3.208631E+03	1.094023E+07	4.342799E+05	0.000000E+00	4.374885E+05	8.848004E+05	7.020169E+06	1.307209E+06	2.173253E+05	1.510725E+06
468	5.995728E+07	5.900872E+03	1.042630E+07	9.507847E+05	0.000000E+00	9.566856E+05	7.579429E+05	4.640041E+06	1.473927E+06	1.569723E+06	1.984668E+06
469	5.994527E+07	3.281656E+03	1.086356E+07	5.281600E+05	0.000000E+00	5.314417E+05	4.311813E+05	6.787873E+06	2.703722E+06	8.683516E+05	7.243417E+04
470	5.995314E+07	8.245929E+03	1.010248E+07	1.276400E+06	0.000000E+00	1.284646E+06	6.585248E+05	6.949605E+06	4.915087E+05	1.791769E+06	2.110697E+05
471	5.992785E+07	2.123354E+03	1.103157E+07	3.787221E+05	0.000000E+00	3.808455E+05	1.180434E+04	7.684046E+06	8.848572E+05	8.463200E+05	1.604544E+06
472	5.994442E+07	4.808009E+03	1.069821E+07	6.928369E+05	0.000000E+00	6.976449E+05	4.096558E+05	4.623229E+06	3.273373E+06	6.493645E+05	1.742584E+06
473	5.996248E+07	1.312549E+03	1.109914E+07	2.773294E+05	0.000000E+00	2.786419E+05	8.834725E+05	7.899444E+06	1.056402E+06	8.556104E+05	4.042155E+05
474	5.993853E+07	2.137607E+03	1.110223E+07	2.973745E+05	0.000000E+00	2.995121E+05	2.796297E+05	9.036058E+06	6.544234E+05	2.067403E+05	9.253806E+05
475	5.996595E+07	3.641533E+03	1.075322E+07	6.174613E+05	0.000000E+00	6.211028E+05	9.847132E+05	7.624546E+06	6.505378E+04	1.204958E+06	8.739524E+05
476	5.993988E+07	4.477506E+03	1.065826E+07	7.376526E+05	0.000000E+00	7.421301E+05	2.997911E+05	6.161057E+06	2.519404E+06	1.315764E+06	3.622424E+05
477	5.992820E+07	1.549488E+03	1.112577E+07	2.847554E+05	0.000000E+00	2.863049E+05	1.685306E+04	8.548553E+06	9.339225E+05	6.821099E+05	9.443311E+05
478	5.994483E+07	6.621550E+03	1.038656E+07	1.002258E+06	0.000000E+00	1.008880E+06	4.374502E+05	5.610636E+06	1.692657E+06	1.264191E+06	1.381621E+06
479	5.995174E+07	7.596814E+03	1.022158E+07	1.159354E+06	0.000000E+00	1.166951E+06	6.018629E+05	2.696301E+06	3.237782E+06	1.523279E+06	2.162351E+06
480	5.993452E+07	5.360213E+03	1.051286E+07	8.875219E+05	0.000000E+00	8.928821E+05	1.763773E+05	5.391246E+06	1.803790E+06	1.609359E+06	1.532092E+06
481	5.995079E+07	2.210890E+03	1.105160E+07	3.356586E+05	0.000000E+00	3.378695E+05	5.921171E+05	9.313830E+06	3.878258E+05	4.298838E+05	3.279466E+05
482	5.995871E+07	3.205153E+03	1.084850E+07	5.298516E+05	0.000000E+00	5.330568E+05	7.772731E+05	6.373989E+06	2.309868E+06	9.558263E+05	4.315432E+05
483	5.995852E+07	5.087515E+03	1.058371E+07	7.929518E+05	0.000000E+00	7.980393E+05	7.889465E+05	5.989804E+06	1.138864E+06	1.147373E+06	1.518720E+06
484	5.995711E+07	3.956037E+03	1.072077E+07	6.584435E+05	0.000000E+00	6.623995E+05	7.526284E+05	5.432741E+06	1.317894E+06	1.214068E+06	2.003436E+06
485	5.995344E+07	4.408707E+03	1.060075E+07	7.816677E+05	0.000000E+00	7.860764E+05	6.668258E+05	5.398864E+06	8.158697E+05	1.721282E+06	1.997913E+06
486	5.996874E+07	3.780451E+03	1.079346E+07	5.742921E+05	0.000000E+00	5.780726E+05	1.045425E+06	5.524691E+06	1.367118E+06	7.376973E+05	2.118528E+06
487	5.993911E+07	5.794100E+03	1.048597E+07	9.093904E+05	0.000000E+00	9.151845E+05	2.801375E+05	4.348534E+06	3.011478E+06	1.355252E+06	1.490571E+06
488	5.992912E+07	1.496017E+03	1.120100E+07	2.086525E+05	0.000000E+00	2.101485E+05	1.531158E+04	7.597588E+06	3.105355E+06	1.487890E+05	3.339561E+05
489	5.995773E+07	3.260104E+03	1.083518E+07	5.441006E+05	0.000000E+00	5.473607E+05	7.588205E+05	5.855024E+06	1.949061E+06	1.011940E+06	1.260334E+06
490	5.994686E+07	4.547364E+03	1.079249E+07	5.963800E+05	0.000000E+00	6.009274E+05	4.987698E+05	8.010240E+06	2.377774E+05	1.611344E+05	1.884569E+06
491	5.993310E+07	7.112985E+03	1.034071E+07	1.059353E+06	0.000000E+00	1.066466E+06	1.508564E+05	5.963568E+06	8.327009E+05	1.225021E+06	2.168561E+06
492	5.994909E+07	5.993151E+03	1.043103E+07	9.541577E+05	0.000000E+00	9.601509E+05	5.383215E+05	6.301089E+06	2.035714E+06	1.505849E+06	5.005156E+04
493	5.996369E+07	5.615680E+03	1.047212E+07	8.988436E+05	0.000000E+00	9.044593E+05	9.099811E+05	3.854311E+06	2.434094E+06	1.447790E+06	1.825944E+06
494	5.993665E+07	5.253380E+03	1.064359E+07	7.547767E+05	0.000000E+00	7.600301E+05	2.142781E+05	5.230338E+06	3.061516E+06	6.922993E+05	1.445154E+06
495	5.992812E+07	3.017670E+03	1.094836E+07	4.607734E+05	0.000000E+00	4.637911E+05	8.636655E+03	7.887533E+06	1.599672E+06	6.069750E+05	8.455419E+05
496	5.994029E+07	5.307038E+03	1.056744E+07	8.272313E+05	0.000000E+00	8.325383E+05	3.274030E+05	8.353171E+06	6.141548E+05	1.197375E+06	7.533548E+04
497	5.996275E+07	4.647473E+03	1.073437E+07	6.385076E+05	0.000000E+00	6.431551E+05	8.898078E+05	7.300451E+06	1.235806E+06	3.877306E+05	9.205708E+05
498	5.993752E+07	9.263717E+02	1.124807E+07	1.537511E+05	0.000000E+00	1.546775E+05	2.339089E+05	7.286842E+06	2.686322E+06	2.809528E+05	7.600462E+05
499	5.996373E+07	1.867774E+03	1.107838E+07	2.962984E+05	0.000000E+00	2.981662E+05	9.251749E+05	6.927278E+06	5.040994E+05	4.610986E+05	2.260725E+06
500	5.993816E+07	1.552156E+03	1.113555E+07	2.650109E+05	0.000000E+00	2.665631E+05	2.524375E+05	7.269862E+06	2.502171E+06	5.276430E+05	5.834387E+05
501	5.996063E+07	2.949805E+03	1.080271E+07	5.739802E+05	0.000000E+00	5.769300E+05	8.261439E+05	5.194756E+06	2.582609E+06	1.543790E+06	6.554144E+05
502	5.992945E+07	5.668629E+03	1.064239E+07	7.627651E+05	0.000000E+00	7.684337E+05	4.462148E+04	7.488367E+06	1.516963E+06	3.495697E+05	1.242864E+06
503	5.993621E+07	3.574684E+03	1.094172E+07	4.587744E+05	0.000000E+00	4.623491E+05	2.226642E+05	9.664630E+06	3.619744E+05	4.944250E+04	6.430053E+05
504	5.993957E+07	3.054040E+03	1.098571E+07	4.119373E+05	0.000000E+00	4.149913E+05	3.023544E+05	7.473610E+06	1.344054E+06	1.959394E+05	1.669751E+06
505	5.993377E+07	3.312118E+03	1.093399E+07	4.692097E+05	0.000000E+00	4.725218E+05	1.638790E+05	9.668942E+06	1.405629E+05	3.852712E+05	5.753319E+05
506	5.996007E+07	2.690664E+03	1.082199E+07	5.555166E+05	0.000000E+00	5.582073E+05	8.053922E+05	5.062500E+06	3.147304E+06	1.654002E+06	1.527899E+05
507	5.995117E+07	1.671657E+03	1.108995E+07	2.974803E+05	0.000000E+00	2.991520E+05	5.873202E+05	5.439787E+06	2.501175E+06	6.610762E+05	1.900588E+06
508	5.996807E+07	6.569263E+03	1.033407E+07	1.031566E+06	0.000000E+00	1.038135E+06	1.025666E+06	4.092729E+06	1.981510E+06	1.540510E+06	1.693650E+06
509	5.995081E+07	6.173370E+03	1.059451E+07	7.887790E+05	0.000000E+00	7.949524E+05	5.767244E+05	7.207105E+06	2.151331E+06	5.838375E+04	6.009656E+05
510	5.996478E+07	3.267545E+03	1.089742E+07	4.748017E+05	0.000000E+00	4.780692E+05	9.505250E+05	6.649473E+06	6.795757E+05	4.716665E+05	2.146177E+06
511	5.995792E+07	3.943228E+03	1.079391E+07	5.845010E+05	0.000000E+00	5.884442E+05	7.747887E+05	7.282794E+06	7.089087E+05	6.577866E+05	1.369627E+06
512	5.993675E+07	6.939313E+03	1.043813E+07	9.584500E+05	0.000000E+00	9.653893E+05	2.299779E+05	6.334410E+06	1.755916E+06	6.179384E+05	1.499884E+06
513	5.995893E+07	2.782224E+03	1.100033E+07	3.782283E+05	0.000000E+00	3.810105E+05	7.878138E+05	6.171020E+06	1.942856E+06	2.012240E+05	1.897421E+06
514	5.995143E+07	5.737245E+03	1.050875E+07	8.743513E+05	0.000000E+00	8.800885E+05	5.940237E+05	6.290587E+06	2.282988E+06	1.141079E+06	2.000763E+05
515	5.995915E+07	4.875155E+03	1.061760E+07	7.586363E+05	0.000000E+00	7.635115E+05	7.998309E+05	7.240646E+06	1.207933E+06	1.090123E+06	2.790692E+05
516	5.993516E+07	6.951976E+03	1.039106E+07	1.007093E+06	0.000000E+00	1.014045E+06	1.926461E+05	7.949241E+06	1.122328E+06	9.797619E+05	1.470851E+05
517	5.995381E+07	5.595079E+03	1.052064E+07	8.602213E+05	0.000000E+00	8.658164E+05	6.513688E+05	3.958974E+06	3.107985E+06	1.170768E+06	1.631547E+06
518	5.994995E+07	6.372361E+03	1.051320E+07	8.707545E+05	0.000000E+00	8.771269E+05	5.695704E+05	6.224626E+06	1.277666E+06	4.952361E+05	1.946101E+06
519	5.996532E+07	1.473605E+03	1.115578E+07	2.177008E+05	0.000000E+00	2.191744E+05	9.549593E+05	8.431930E+06	9.149964E+05	2.402010E+05	6.136907E+05
520	5.996825E+07	6.559815E+03	1.046518E+07	9.002808E+05	0.000000E+00	9.068406E+05	1.018678E+06	5.885596E+06	2.384036E+06	5.398906E+05	6.369838E+05
521	5.993379E+07	2.937008E+03	1.101026E+07	3.932775E+05	0.000000E+00	3.962145E+05	1.446882E+05	8.160392E+06	2.087295E+06	1.663235E+05	4.515602E+05
522	5.996580E+07	1.994990E+03	1.104165E+07	3.308222E+05	0.000000E+00	3.328172E+05	9.690696E+05	7.409476E+06	1.038017E+06	6.028248E+05	1.022265E+06
523	5.996146E+07	2.819564E+03	1.090544E+07	4.705579E+05	0.000000E+00	4.733775E+05	8.459607E+05	5.878417E+06	2.478014E+06	8.750579E+05	8.279883E+05
524	5.993653E+07	1.167806E+03	1.118001E+07	2.225649E+05	0.000000E+00	2.237327E+05	2.114777E+05	7.588463E+06	2.416919E+06	5.752579E+05	3.878874E+05
525	5.992707E+07	3.381775E+03	1.076098E+07	6.488481E+05	0.000000E+00	6.522299E+05	2.536825E+03	7.189585E+06	2.057232E+05	1.699207E+06	1.663923E+06
526	5.996869E+07	1.914395E+03	1.112088E+07	2.487906E+05	0.000000E+00	2.507050E+05	1.038141E+06	6.700290E+06	1.502096E+06	5.030314E+04	1.830050E+06
527	5.996103E+07	4.818124E+03	1.059347E+07	7.809496E+05	0.000000E+00	7.857677E+05	8.357247E+05	4.392520E+06	2.843917E+06	1.317261E+06	1.204047E+06
528	5.996760E+07	2.656066E+03	1.080324E+07	5.667720E+05	0.000000E+00	5.694281E+05	1.003462E+06	5.585645E+06	2.395831E+06	1.774251E+06	4.405234E+04
529	5.992840E+07	4.368042E+03	1.070196E+07	7.055385E+05	0.000000E+00	7.099065E+05	2.588387E+04	8.286100E+06	7.247891E+05	1.175295E+06	4.898916E+05
530	5.995158E+07	5.863940E+03	1.042104E+07	9.617862E+05	0.000000E+00	9.676501E+05	5.952064E+05	2.894884E+06	3.378659E+06	1.690291E+06	1.862001E+06
531	5.996433E+07	6.480703E+03	1.041184E+07	9.576232E+05	0.000000E+00	9.641039E+05	9.277686E+05	4.516794E+06	2.114238E+06	1.057957E+06	1.795086E+06
532	5.995709E+07	6.225246E+03	1.041045E+07	9.665103E+05	0.000000E+00	9.727355E+05	7.389469E+05	3.336960E+06	2.896050E+06	1.374958E+06	2.063535E+06
533	5.996782E+07	2.248097E+03	1.093877E+07	4.314371E+05	0.000000E+00	4.336852E+05	1.026007E+06	7.613018E+06	5.351213E+05	1.130375E+06	6.342441E+05
534	5.994445E+07	7.813072E+02	1.123337E+07	1.616718E+05	0.000000E+00	1.624531E+05	4.115193E+05	7.923312E+06	2.318645E+06	4.830725E+05	9.682000E+04
535	5.994044E+07	3.388449E+03	1.082564E+07	5.708079E+05	0.000000E+00	5.741963E+05	3.189841E+05	6.595777E+06	1.999120E+06	1.092446E+06	8.193094E+05
536	5.996282E+07	6.380610E+03	1.040788E+07	9.631878E+05	0.000000E+00	9.695684E+05	9.041661E+05	6.230995E+06	5.630364E+05	1.198182E+06	1.511500E+06
537	5.996784E+07	6.444182E+03	1.050750E+07	8.584884E+05	0.000000E+00	8.649326E+05	1.012499E+06	6.891643E+06	1.807339E+06	3.309828E+05	4.650322E+05
538	5.996190E+07	3.850657E+03	1.081133E+07	5.631896E+05	0.000000E+00	5.670403E+05	8.779966E+05	6.475455E+06	7.138733E+05	5.839665E+05	2.160035E+06
539	5.995722E+07	4.466602E+03	1.058656E+07	7.920280E+05	0.000000E+00	7.964946E+05	7.432609E+05	4.661937E+06	2.480381E+06	1.744620E+06	9.563588E+05
540	5.995057E+07	3.485700E+03	1.091573E+07	4.704831E+05	0.000000E+00	4.739688E+05	5.828881E+05	7.765059E+06	1.060698E+06	2.261134E+05	1.280972E+06
541	5.996085E+07	6.076211E+03	1.041830E+07	9.550437E+05	0.000000E+00	9.611199E+05	8.278106E+05	3.883813E+06	3.238601E+06	1.431820E+06	1.036255E+06
542	5.993009E+07	7.382370E+03	1.028101E+07	1.121783E+06	0.000000E+00	1.129165E+06	5.737402E+04	4.089208E+06	2.690680E+06	1.443014E+06	2.000737E+06
543	5.993033E+07	2.121989E+03	1.093643E+07	4.713913E+05	0.000000E+00	4.735133E+05	7.912753E+04	6.503324E+06	8.227213E+05	1.560437E+06	1.970822E+06
544	5.993879E+07	3.561072E+03	1.080801E+07	5.899056E+05	0.000000E+00	5.934667E+05	2.880313E+05	8.132104E+06	7.800549E+05	1.071321E+06	5.365002E+05
545	5.996590E+07	6.368995E+03	1.034470E+07	1.023302E+06	0.000000E+00	1.029671E+06	9.574671E+05	3.581508E+06	3.161714E+06	1.671868E+06	9.721401E+05
546	5.995373E+07	3.132277E+03	1.093686E+07	4.465531E+05	0.000000E+00	4.496854E+05	6.697278E+05	8.928878E+06	2.114731E+05	3.860453E+05	7.407314E+05
547	5.996767E+07	3.211653E+03	1.086236E+07	5.070284E+05	0.000000E+00	5.102401E+05	9.988600E+05	6.235545E+06	2.699477E+06	7.739487E+05	1.545297E+05
548	5.994274E+07	2.621127E+03	1.086979E+07	5.251271E+05	0.000000E+00	5.277482E+05	4.014103E+05	6.872230E+06	4.009302E+04	1.487936E+06	2.068118E+06
549	5.994206E+07	4.471997E+03	1.077411E+07	6.196320E+05	0.000000E+00	6.241040E+05	3.752708E+05	8.421989E+06	3.270564E+05	4.133399E+05	1.236451E+06
550	5.994597E+07	3.608261E+03	1.074091E+07	6.497822E+05	0.000000E+00	6.533905E+05	4.618091E+05	4.155619E+06	2.406280E+06	1.485947E+06	2.231252E+06
551	5.994947E+07	2.551318E+03	1.100522E+07	3.830332E+05	0.000000E+00	3.855845E+05	5.347370E+05	4.971904E+06	3.349480E+06	4.629299E+05	1.686174E+06
552	5.996916E+07	1.531049E+03	1.108817E+07	2.814110E+05	0.000000E+00	2.829420E+05	1.042528E+06	7.234113E+06	1.964452E+06	6.743323E+05	1.727442E+05
553	5.996802E+07	2.541559E+03	1.094410E+07	4.256210E+05	0.000000E+00	4.281626E+05	1.036499E+06	7.137766E+06	2.125163E+05	8.000044E+05	1.757310E+06
554	5.993995E+07	5.985115E+03	1.060600E+07	7.883325E+05	0.000000E+00	7.943176E+05	3.067927E+05	5.792192E+06	2.185206E+06	2.381833E+05	2.083630E+06
555	5.996317E+07	2.287846E+03	1.101626E+07	3.585478E+05	0.000000E+00	3.608356E+05	9.017455E+05	7.184049E+06	1.173028E+06	5.310381E+05	1.226400E+06
556	5.994527E+07	6.069939E+03	1.044140E+07	9.475260E+05	0.000000E+00	9.535959E+05	4.543314E+05	7.573722E+06	7.340761E+05	1.380100E+06	2.991706E+05
557	5.996738E+07	5.196762E+03	1.070214E+07	6.655600E+05	0.000000E+00	6.707568E+05	1.017670E+06	7.291019E+06	3.834680E+05	6.117284E+04	1.948806E+06
558	5.995329E+07	1.602853E+03	1.110260E+07	2.827755E+05	0.000000E+00	2.843784E+05	6.483288E+05	5.934618E+06	1.797931E+06	6.149390E+05	2.106781E+06
559	5.996824E+07	1.519113E+03	1.101496E+07	3.555479E+05	0.000000E+00	3.570670E+05	1.044510E+06	7.294890E+06	1.045000E+04	1.256193E+06	1.408918E+06
560	5.993520E+07	5.870632E+03	1.056201E+07	8.371940E+05	0.000000E+00	8.430646E+05	2.021362E+05	8.595738E+06	2.729774E+05	7.254435E+05	7.657150E+05
561	5.994010E+07	5.079097E+03	1.056014E+07	8.349423E+05	0.000000E+00	8.400214E+05	3.200703E+05	7.649582E+06	1.000910E+06	1.478548E+06	1.110339E+05
562	5.996198E+07	5.837475E+03	1.062864E+07	7.438148E+05	0.000000E+00	7.496523E+05	8.496271E+05	5.352458E+06	3.355906E+06	3.946546E+04	1.031179E+06
563	5.993479E+07	2.034191E+03	1.096858E+07	4.348644E+05	0.000000E+00	4.368986E+05	1.831130E+05	7.098687E+06	1.345573E+06	1.364938E+06	9.762715E+05
564	5.992896E+07	3.767679E+03	1.075649E+07	6.510424E+05	0.000000E+00	6.548101E+05	2.728686E+04	7.185641E+06	2.007773E+06	1.340475E+06	1.953188E+05
565	5.996782E+07	1.897488E+03	1.105678E+07	3.137692E+05	0.000000E+00	3.156667E+05	1.009541E+06	6.903040E+06	1.985402E+06	5.665585E+05	5.922423E+05
566	5.992758E+07	4.733839E+03	1.072975E+07	6.782011E+05	0.000000E+00	6.829349E+05	9.111640E+02	7.751451E+06	1.184155E+06	6.089812E+05	1.184253E+06
567	5.994826E+07	4.870291E+03	1.064008E+07	7.470584E+05	0.000000E+00	7.519287E+05	5.149514E+05	6.509941E+06	2.147419E+06	1.005803E+06	4.619678E+05
568	5.994602E+07	6.800216E+03	1.038421E+07	1.003237E+06	0.000000E+00	1.010037E+06	4.733523E+05	8.117564E+06	5.731668E+05	1.097815E+06	1.223166E+05
569	5.993570E+07	2.750405E+03	1.105003E+07	3.517871E+05	0.000000E+00	3.545375E+05	1.968188E+05	6.391944E+06	2.224009E+06	2.881512E+04	2.208447E+06
570	5.993775E+07	3.444441E+03	1.076823E+07	6.308399E+05	0.000000E+00	6.342843E+05	2.512527E+05	4.999543E+06	2.429864E+06	1.499698E+06	1.587869E+06
571	5.995450E+07	3.375301E+03	1.095048E+07	4.319105E+05	0.000000E+00	4.352858E+05	6.837364E+05	7.764610E+06	9.441569E+05	3.687610E+04	1.521098E+06
572	5.995450E+07	3.445080E+03	1.090764E+07	4.746889E+05	0.000000E+00	4.781340E+05	6.736495E+05	8.322747E+06	1.577817E+06	2.980000E+05	3.542184E+04
573	5.994427E+07	1.698190E+03	1.115667E+07	2.376243E+05	0.000000E+00	2.393225E+05	4.061206E+05	6.483521E+06	2.770275E+06	1.748533E+05	1.321901E+06
574	5.995262E+07	6.925982E+03	1.039348E+07	9.872468E+05	0.000000E+00	9.941728E+05	6.308011E+05	6.290219E+06	1.764213E+06	8.524118E+05	8.558315E+05
575	5.993092E+07	2.015114E+03	1.106935E+07	3.379910E+05	0.000000E+00	3.400061E+05	7.163241E+04	5.560666E+06	2.787347E+06	6.383793E+05	2.011324E+06
576	5.992913E+07	4.040662E+03	1.081242E+07	5.946869E+05	0.000000E+00	5.987276E+05	2.850464E+04	6.785676E+06	2.316307E+06	6.412986E+05	1.040631E+06
577	5.992885E+07	5.384265E+03	1.061291E+07	7.931237E+05	0.000000E+00	7.985080E+05	3.719385E+04	8.198861E+06	7.364526E+05	8.598609E+05	7.805459E+05
578	5.993096E+07	1.278313E+03	1.114795E+07	2.600866E+05	0.000000E+00	2.613649E+05	9.676101E+04	8.388990E+06	1.906657E+05	7.563058E+05	1.715224E+06
579	5.995549E+07	3.936147E+03	1.080889E+07	5.719508E+05	0.000000E+00	5.758869E+05	6.961360E+05	4.501835E+06	2.775578E+06	5.681449E+05	2.267196E+06
580	5.993707E+07	1.247592E+03	1.114604E+07	2.559188E+05	0.000000E+00	2.571664E+05	2.477007E+05	8.698269E+06	3.653125E+05	7.541494E+05	1.080607E+06
581	5.996152E+07	4.991226E+03	1.058343E+07	7.903256E+05	0.000000E+00	7.953168E+05	8.558848E+05	6.623562E+06	1.656966E+06	1.220895E+06	2.261240E+05
582	5.995389E+07	5.048993E+03	1.070970E+07	6.716311E+05	0.000000E+00	6.766801E+05	6.716915E+05	8.049171E+06	6.080666E+05	2.516985E+05	1.129071E+06
583	5.993738E+07	7.393086E+03	1.024819E+07	1.147304E+06	0.000000E+00	1.154697E+06	2.521112E+05	6.864434E+06	1.156347E+06	1.628890E+06	3.464066E+05
584	5.996985E+07	7.156539E+03	1.026836E+07	1.094905E+06	0.000000E+00	1.102062E+06	1.080902E+06	7.201546E+06	3.743403E+05	1.456086E+06	1.554871E+05
585	5.996476E+07	4.717362E+03	1.071451E+07	6.562796E+05	0.000000E+00	6.609970E+05	9.244641E+05	3.865912E+06	3.382909E+06	4.564038E+05	2.084823E+06
586	5.993338E+07	4.451322E+03	1.062835E+07	7.740910E+05	0.000000E+00	7.785423E+05	1.323449E+05	5.365653E+06	2.988252E+06	1.621526E+06	5.205701E+05
587	5.994284E+07	3.545963E+03	1.081283E+07	5.810478E+05	0.000000E+00	5.845938E+05	3.853615E+05	7.556525E+06	1.309600E+06	1.017895E+06	5.434533E+05
588	5.992767E+07	4.073261E+03	1.084788E+07	5.606411E+05	0.000000E+00	5.647144E+05	1.218513E+04	9.165107E+06	1.138604E+05	3.476973E+05	1.209032E+06
589	5.995489E+07	3.215844E+03	1.082454E+07	5.576214E+05	0.000000E+00	5.608372E+05	6.912315E+05	7.669539E+06	1.165473E+06	1.159019E+06	1.392786E+05
590	5.996473E+07	5.966591E+03	1.041976E+07	9.498180E+05	0.000000E+00	9.557846E+05	9.447882E+05	5.300057E+06	1.396675E+06	1.498322E+06	1.279914E+06
591	5.994408E+07	5.469436E+02	1.127419E+07	1.214566E+05	0.000000E+00	1.220035E+05	3.985997E+05	6.719649E+06	2.909591E+06	4.018593E+05	8.444879E+05
592	5.996907E+07	2.124770E+03	1.095348E+07	4.155943E+05	0.000000E+00	4.177191E+05	1.046328E+06	6.390360E+06	1.724502E+06	1.128554E+06	6.637372E+05
593	5.994395E+07	2.284254E+03	1.108254E+07	3.114996E+05	0.000000E+00	3.137839E+05	4.112385E+05	8.767112E+06	1.133406E+06	1.726515E+05	5.981317E+05
594	5.993513E+07	1.634555E+03	1.104466E+07	3.588467E+05	0.000000E+00	3.604813E+05	1.802963E+05	6.554599E+06	2.372413E+06	1.169204E+06	7.681444E+05
595	5.994767E+07	4.814459E+03	1.070413E+07	6.836543E+05	0.000000E+00	6.884688E+05	5.047565E+05	7.420071E+06	1.538586E+06	5.724560E+05	6.682618E+05
596	5.993434E+07	5.194775E+03	1.054300E+07	8.577344E+05	0.000000E+00	8.629292E+05	1.580887E+05	3.239136E+06	3.416188E+06	1.541267E+06	2.188324E+06
597	5.993448E+07	7.073232E+03	1.037908E+07	1.019642E+06	0.000000E+00	1.026715E+06	1.781331E+05	8.341473E+06	8.014427E+05	9.582638E+05	9.976599E+04
598	5.995440E+07	2.488756E+03	1.087011E+07	5.132668E+05	0.000000E+00	5.157556E+05	6.816853E+05	6.420792E+06	1.275661E+06	1.525549E+06	9.664249E+05
599	5.997102E+07	2.305265E+03	1.086547E+07	5.014726E+05	0.000000E+00	5.037779E+05	1.082476E+06	4.813139E+06	3.172733E+06	1.613429E+06	1.836892E+05
600	5.994563E+07	2.678544E+03	1.101271E+07	3.792494E+05	0.000000E+00	3.819279E+05	4.484144E+05	6.775850E+06	2.077331E+06	3.099925E+05	1.401120E+06
601	5.995951E+07	4.422119E+03	1.071578E+07	6.605483E+05	0.000000E+00	6.649704E+05	7.976972E+05	6.629326E+06	2.230960E+06	7.766057E+05	2.811957E+05
602	5.994000E+07	2.664953E+03	1.087900E+07	5.186060E+05	0.000000E+00	5.212710E+05	3.109472E+05	7.096338E+06	1.650053E+06	1.395120E+06	4.265373E+05
603	5.995190E+07	3.326350E+03	1.089447E+07	4.905738E+05	0.000000E+00	4.939001E+05	6.159400E+05	6.131183E+06	1.524528E+06	5.357453E+05	2.087077E+06
604	5.994120E+07	3.290453E+03	1.074699E+07	6.487977E+05	0.000000E+00	6.520882E+05	3.498461E+05	5.153808E+06	1.478998E+06	1.787706E+06	1.976628E+06
605	5.994531E+07	2.688889E+03	1.102671E+07	3.655546E+05	0.000000E+00	3.682435E+05	4.525072E+05	9.661563E+06	3.783923E+05	1.945870E+05	3.396649E+05
606	5.995081E+07	4.093159E+03	1.074247E+07	6.428982E+05	0.000000E+00	6.469914E+05	5.861492E+05	5.679140E+06	1.824976E+06	9.610322E+05	1.691176E+06
607	5.995518E+07	7.120398E+03	1.036800E+07	1.009977E+06	0.000000E+00	1.017097E+06	6.887863E+05	3.782852E+06	2.925333E+06	8.380147E+05	2.133009E+06
608	5.993265E+07	2.073180E+03	1.095370E+07	4.518351E+05	0.000000E+00	4.539083E+05	1.149833E+05	6.119269E+06	2.710591E+06	1.457523E+06	5.513378E+05
609	5.997007E+07	5.911951E+03	1.047820E+07	8.860939E+05	0.000000E+00	8.920059E+05	1.077864E+06	4.956965E+06	1.608360E+06	1.061353E+06	1.773656E+06
610	5.995535E+07	2.706089E+03	1.096993E+07	4.122825E+05	0.000000E+00	4.149886E+05	6.989907E+05	6.535447E+06	1.754770E+06	5.372647E+05	1.443453E+06
611	5.995957E+07	6.118394E+03	1.048756E+07	8.870255E+05	0.000000E+00	8.931439E+05	8.123406E+05	5.166776E+06	1.584207E+06	8.675820E+05	2.056651E+06
612	5.996275E+07	3.313092E+03	1.086552E+07	5.086893E+05	0.000000E+00	5.120024E+05	8.986357E+05	6.628760E+06	7.208096E+05	6.879904E+05	1.929328E+06
613	5.993012E+07	1.058104E+03	1.123804E+07	1.710484E+05	0.000000E+00	1.721065E+05	4.849758E+04	6.146573E+06	2.868759E+06	2.857815E+05	1.888430E+06
614	5.995632E+07	1.455989E+03	1.104449E+07	3.380088E+05	0.000000E+00	3.394648E+05	7.397911E+05	8.124929E+06	6.360944E+04	1.182728E+06	9.334331E+05
615	5.993333E+07	3.819400E+03	1.071715E+07	6.859715E+05	0.000000E+00	6.897909E+05	1.487814E+05	6.829843E+06	1.219959E+06	1.558799E+06	9.597713E+05
616	5.995003E+07	5.449834E+03	1.046335E+07	9.214446E+05	0.000000E+00	9.268944E+05	5.795816E+05	5.196159E+06	9.457320E+05	1.783055E+06	1.958825E+06
