simul	U	Np	Pu	Am	Cm	MA	Pu-238	Pu-239	Pu-240	Pu-241	Pu-242
1	5.811939E+07	2.211206E+04	1.140559E+07	2.471548E+05	1.593971E+04	2.852065E+05	7.509685E+05	5.973875E+06	2.457757E+06	4.751766E+05	1.747745E+06
2	5.790029E+07	2.212866E+04	1.158379E+07	2.841975E+05	1.794874E+04	3.242749E+05	8.091789E+05	6.402218E+06	3.245904E+06	2.620308E+05	8.644203E+05
3	5.989455E+07	2.111818E+04	9.768755E+06	1.169467E+05	8.071619E+03	1.461365E+05	1.234295E+05	7.054320E+06	1.777941E+06	9.402383E+04	7.190102E+05
4	5.928014E+07	2.090858E+04	1.021351E+07	2.802760E+05	1.672054E+04	3.179051E+05	3.077409E+04	6.155255E+06	2.792763E+06	8.028652E+05	4.318386E+05
5	6.098047E+07	2.163284E+04	8.629853E+06	1.667164E+05	1.143767E+04	1.997869E+05	3.345321E+05	6.975389E+06	5.539049E+05	7.510252E+04	6.908916E+05
6	5.977695E+07	2.417541E+04	9.247588E+06	7.218955E+05	4.272187E+04	7.887928E+05	7.593406E+05	5.214114E+06	1.449037E+06	1.155407E+06	6.696570E+05
7	6.005684E+07	2.231830E+04	9.353684E+06	3.577387E+05	2.247311E+04	4.025301E+05	2.513904E+05	5.886808E+06	1.158780E+06	7.859099E+05	1.270743E+06
8	5.943012E+07	2.467361E+04	9.659814E+06	6.548896E+05	4.021079E+04	7.197740E+05	8.591639E+05	6.287602E+06	1.820534E+06	4.032143E+05	2.892812E+05
9	5.942612E+07	2.158044E+04	1.004861E+07	2.968752E+05	1.832676E+04	3.367824E+05	1.323766E+05	6.221032E+06	2.269757E+06	6.650124E+05	7.603996E+05
10	6.072702E+07	2.359344E+04	8.392779E+06	6.310332E+05	3.801195E+04	6.926386E+05	1.768141E+05	6.097682E+06	1.207509E+06	8.455747E+05	6.519500E+04
11	6.061697E+07	2.295311E+04	8.702837E+06	4.431597E+05	2.781214E+04	4.939250E+05	6.979573E+05	5.507473E+06	2.922769E+05	8.676161E+05	1.337453E+06
12	6.066081E+07	2.298281E+04	8.732801E+06	3.702944E+05	2.400969E+04	4.172869E+05	4.021560E+05	6.614556E+06	6.789110E+05	2.863905E+05	7.507517E+05
13	5.979895E+07	2.447332E+04	9.229592E+06	7.174761E+05	4.306292E+04	7.850123E+05	1.287898E+05	5.670860E+06	1.587198E+06	1.057623E+06	7.850892E+05
14	5.991675E+07	2.502220E+04	9.123543E+06	7.030686E+05	4.324796E+04	7.713387E+05	3.234382E+05	6.228355E+06	1.364498E+06	6.102096E+05	5.970150E+05
15	6.095012E+07	2.183299E+04	8.476103E+06	3.435263E+05	2.131106E+04	3.866703E+05	2.052443E+05	6.097637E+06	7.719848E+05	7.474099E+05	6.537972E+05
16	5.807681E+07	2.464750E+04	1.097141E+07	6.966273E+05	4.138914E+04	7.626640E+05	8.137778E+05	5.622363E+06	2.847739E+06	8.212341E+05	8.662621E+05
17	5.663075E+07	2.371390E+04	1.277593E+07	3.556788E+05	2.265900E+04	4.020517E+05	6.379483E+05	6.248795E+06	3.174653E+06	2.959010E+05	2.418546E+06
18	6.031918E+07	2.608137E+04	8.533348E+06	8.817439E+05	5.339809E+04	9.612234E+05	3.793927E+05	5.614220E+06	7.165487E+05	9.779778E+05	8.451709E+05
19	5.951845E+07	2.093865E+04	1.010593E+07	1.534885E+05	9.891403E+03	1.843186E+05	6.470250E+05	6.727232E+06	2.183273E+06	1.695575E+05	3.788261E+05
20	6.112104E+07	2.151498E+04	8.342541E+06	3.081939E+05	1.906706E+04	3.487759E+05	5.680206E+05	6.014228E+06	5.569615E+05	6.879835E+05	5.153209E+05
21	6.057831E+07	2.447713E+04	8.543395E+06	6.280809E+05	3.908995E+04	6.916480E+05	5.760513E+05	5.706261E+06	3.613986E+05	8.010041E+05	1.098630E+06
22	5.832349E+07	2.405267E+04	1.080988E+07	6.183219E+05	3.696784E+04	6.793424E+05	3.264333E+05	5.467657E+06	2.601606E+06	1.041627E+06	1.372509E+06
23	5.789804E+07	2.620321E+04	1.085094E+07	9.799573E+05	5.638150E+04	1.062542E+06	4.451339E+05	5.598849E+06	3.357146E+06	1.074913E+06	3.748786E+05
24	6.019613E+07	2.548280E+04	8.615058E+06	9.223585E+05	5.417145E+04	1.002013E+06	3.373515E+05	5.597601E+06	1.445924E+06	1.137443E+06	9.673183E+04
25	6.042449E+07	2.296952E+04	8.827979E+06	5.059035E+05	3.090891E+04	5.597819E+05	3.470760E+05	6.042183E+06	1.235599E+06	7.608063E+05	4.422930E+05
26	6.093456E+07	2.293565E+04	8.381148E+06	4.465383E+05	2.805312E+04	4.975270E+05	4.438334E+04	6.174023E+06	5.870826E+05	7.212601E+05	8.543617E+05
27	5.819375E+07	2.298836E+04	1.126297E+07	3.093245E+05	2.008829E+04	3.524011E+05	7.020671E+05	6.432983E+06	2.244171E+06	2.268248E+05	1.656861E+06
28	6.036725E+07	2.186985E+04	9.042437E+06	3.584050E+05	2.199917E+04	4.022740E+05	4.648651E+05	6.031749E+06	1.300604E+06	7.106591E+05	5.345334E+05
29	6.073264E+07	2.426827E+04	8.343716E+06	6.718905E+05	4.095460E+04	7.371133E+05	6.818449E+05	5.536098E+06	4.594395E+05	9.391485E+05	7.271492E+05
30	5.978751E+07	2.473484E+04	9.224820E+06	7.310165E+05	4.407587E+04	7.998272E+05	3.066526E+05	5.974573E+06	1.662621E+06	8.232795E+05	4.576726E+05
31	5.688728E+07	2.641824E+04	1.212887E+07	7.225198E+05	4.391522E+04	7.928533E+05	7.175765E+05	6.185644E+06	3.004549E+06	3.695239E+05	1.851509E+06
32	5.997771E+07	2.540927E+04	8.944217E+06	8.163668E+05	4.912175E+04	8.908979E+05	4.794265E+05	5.702411E+06	1.226496E+06	9.199746E+05	6.158801E+05
33	5.992427E+07	2.311233E+04	9.362253E+06	4.741872E+05	2.934349E+04	5.266430E+05	6.086421E+05	5.547647E+06	1.036922E+06	8.821095E+05	1.286877E+06
34	6.144001E+07	2.213896E+04	8.019971E+06	3.092227E+05	1.980781E+04	3.511695E+05	1.774440E+05	6.790314E+06	4.012612E+05	3.172925E+05	3.336423E+05
35	5.962640E+07	2.615377E+04	9.371427E+06	7.410464E+05	4.592350E+04	8.131237E+05	7.373979E+05	6.230387E+06	6.240442E+05	4.223148E+05	1.357223E+06
36	5.905759E+07	2.543495E+04	9.919163E+06	7.620590E+05	4.624235E+04	8.337363E+05	4.781784E+05	6.262093E+06	2.183716E+06	5.542796E+05	4.408749E+05
37	5.597157E+07	2.794153E+04	1.259827E+07	1.150468E+06	6.387069E+04	1.242280E+06	1.140184E+06	4.376753E+06	3.954401E+06	1.470833E+06	1.656044E+06
38	6.003643E+07	2.284573E+04	9.295061E+06	4.309621E+05	2.686520E+04	4.806730E+05	3.291211E+05	6.075786E+06	1.313696E+06	6.750764E+05	9.013419E+05
39	5.791474E+07	2.386948E+04	1.131493E+07	5.232447E+05	3.220114E+04	5.793154E+05	2.326177E+05	6.676434E+06	3.480740E+06	3.408071E+05	5.843032E+05
40	6.062305E+07	2.445528E+04	8.584871E+06	5.425230E+05	3.478594E+04	6.017642E+05	5.132803E+05	6.885298E+06	7.189261E+05	1.022387E+05	3.651079E+05
41	5.902748E+07	2.393355E+04	1.018760E+07	5.365346E+05	3.330456E+04	5.937728E+05	4.337873E+05	6.783425E+06	2.518749E+06	2.360848E+05	2.155400E+05
42	5.888680E+07	2.381459E+04	1.018582E+07	6.775317E+05	3.978234E+04	7.411286E+05	1.853659E+05	5.293841E+06	2.453893E+06	1.281592E+06	9.710897E+05
43	6.023870E+07	2.298758E+04	9.082154E+06	4.392819E+05	2.749740E+04	4.897669E+05	1.412546E+05	6.693832E+06	1.533242E+06	3.981635E+05	3.156478E+05
44	6.069269E+07	2.297589E+04	8.565352E+06	4.996049E+05	3.060813E+04	5.531889E+05	4.965727E+05	6.274171E+06	1.099125E+06	5.884951E+05	1.069798E+05
45	5.967816E+07	2.441300E+04	9.294328E+06	7.703813E+05	4.534743E+04	8.401417E+05	4.084005E+05	5.626044E+06	1.949154E+06	1.070937E+06	2.397799E+05
46	5.919812E+07	2.374788E+04	1.011817E+07	4.434246E+05	2.817356E+04	4.953461E+05	5.717579E+05	5.998269E+06	1.224570E+06	5.536914E+05	1.769814E+06
47	5.762674E+07	2.536491E+04	1.146302E+07	6.571241E+05	3.986992E+04	7.223589E+05	6.236554E+05	5.376173E+06	2.296575E+06	8.801341E+05	2.286404E+06
48	5.970459E+07	2.668193E+04	9.212230E+06	8.191693E+05	5.077836E+04	8.966296E+05	7.907175E+04	5.956454E+06	6.683270E+05	7.598850E+05	1.748424E+06
49	5.647079E+07	2.425835E+04	1.280994E+07	4.733053E+05	2.942437E+04	5.269881E+05	8.412857E+05	6.323089E+06	3.935082E+06	2.230512E+05	1.487374E+06
50	5.803565E+07	2.724224E+04	1.092503E+07	7.736138E+05	4.763423E+04	8.484903E+05	6.002934E+05	6.616168E+06	1.537633E+06	1.801943E+05	1.990668E+06
51	5.793532E+07	2.779390E+04	1.080946E+07	9.824202E+05	5.873926E+04	1.068953E+06	1.128490E+05	5.323093E+06	2.171813E+06	1.097881E+06	2.103756E+06
52	5.642916E+07	2.677197E+04	1.241626E+07	8.881009E+05	5.180826E+04	9.666811E+05	2.828795E+05	5.264488E+06	3.752679E+06	1.106605E+06	2.009544E+06
53	6.069344E+07	2.236332E+04	8.858832E+06	2.212918E+05	1.532016E+04	2.589753E+05	1.467705E+04	6.892093E+06	5.378831E+05	1.745147E+05	1.239612E+06
54	5.889174E+07	2.556599E+04	9.984922E+06	8.608512E+05	5.059296E+04	9.370102E+05	6.049351E+05	5.065704E+06	1.924281E+06	1.249070E+06	1.140885E+06
55	5.629821E+07	2.567169E+04	1.275497E+07	6.895851E+05	4.136867E+04	7.566255E+05	8.174366E+05	5.598595E+06	3.821510E+06	6.692936E+05	1.848075E+06
56	5.937086E+07	2.268205E+04	9.817604E+06	5.688458E+05	3.333333E+04	6.248611E+05	3.979585E+05	5.324124E+06	2.278134E+06	1.229343E+06	5.880184E+05
57	5.737674E+07	2.585795E+04	1.170545E+07	6.595850E+05	4.049952E+04	7.259425E+05	1.010829E+06	6.367597E+06	2.631318E+06	1.935466E+05	1.502103E+06
58	5.731917E+07	2.466443E+04	1.181229E+07	6.150617E+05	3.733276E+04	6.770589E+05	8.625895E+05	6.225692E+06	3.550475E+06	3.816544E+05	7.918460E+05
59	5.875730E+07	2.136404E+04	1.090783E+07	1.146082E+05	8.133432E+03	1.441057E+05	3.091630E+05	6.760642E+06	2.396652E+06	1.412329E+05	1.300089E+06
60	6.138178E+07	2.124894E+04	8.113672E+06	2.784899E+05	1.717158E+04	3.169104E+05	4.986536E+04	6.412797E+06	7.067076E+05	6.403144E+05	3.039736E+05
61	5.910997E+07	2.471362E+04	1.000879E+07	6.292625E+05	3.878553E+04	6.927617E+05	7.890225E+05	5.764729E+06	1.599913E+06	6.662643E+05	1.188813E+06
62	5.901444E+07	2.510856E+04	9.940526E+06	7.860881E+05	4.667345E+04	8.578702E+05	5.895335E+05	5.382483E+06	1.971511E+06	1.060346E+06	9.366124E+05
63	6.046205E+07	2.500560E+04	8.479113E+06	7.996766E+05	4.805443E+04	8.727366E+05	9.840918E+04	5.718426E+06	1.035283E+06	1.064544E+06	5.624269E+05
64	6.035311E+07	2.455086E+04	8.770260E+06	6.266927E+05	3.906908E+04	6.903127E+05	1.984703E+05	5.844281E+06	6.602992E+05	8.296160E+05	1.237542E+06
65	5.886262E+07	2.611341E+04	9.922322E+06	9.453688E+05	5.534799E+04	1.026830E+06	6.351810E+05	5.615027E+06	2.334830E+06	9.748202E+05	3.624454E+05
66	5.996278E+07	2.422329E+04	9.356660E+06	4.376245E+05	2.864800E+04	4.904958E+05	3.047407E+05	6.973453E+06	7.081121E+05	7.580871E+04	1.294491E+06
67	5.918964E+07	2.636177E+04	9.689326E+06	8.574985E+05	5.182602E+04	9.356863E+05	5.242015E+05	5.018164E+06	1.082851E+06	1.182796E+06	1.881240E+06
68	5.665808E+07	2.636816E+04	1.215971E+07	9.140827E+05	5.264719E+04	9.930981E+05	8.509598E+05	5.255147E+06	3.830974E+06	1.023613E+06	1.198972E+06
69	6.146714E+07	2.203983E+04	7.838962E+06	4.574196E+05	2.744711E+04	5.069066E+05	4.086081E+05	5.878909E+06	5.721748E+05	9.131265E+05	6.613725E+04
70	6.012369E+07	2.225581E+04	9.338884E+06	3.054117E+05	1.958279E+04	3.472503E+05	7.277311E+05	6.520526E+06	1.272361E+06	2.572001E+05	5.610367E+05
71	5.919057E+07	2.431718E+04	9.813115E+06	7.416683E+05	4.363121E+04	8.096167E+05	3.898471E+05	5.353718E+06	2.159536E+06	1.194422E+06	7.155617E+05
72	5.831187E+07	2.653824E+04	1.058243E+07	8.402434E+05	5.092567E+04	9.177073E+05	1.633318E+05	5.923025E+06	2.320725E+06	7.697765E+05	1.405524E+06
73	5.636613E+07	3.011938E+04	1.204271E+07	1.300772E+06	7.451672E+04	1.405408E+06	2.015634E+05	4.592152E+06	3.401558E+06	1.495977E+06	2.351391E+06
74	6.041420E+07	2.433224E+04	8.650096E+06	6.824870E+05	4.142478E+04	7.482440E+05	5.196231E+05	5.838382E+06	9.988615E+05	8.315865E+05	4.616194E+05
75	5.789338E+07	2.329983E+04	1.151733E+07	3.524764E+05	2.266860E+04	3.984448E+05	4.745522E+05	6.499213E+06	2.766432E+06	2.483503E+05	1.528729E+06
76	5.706207E+07	2.788749E+04	1.166664E+07	9.947799E+05	5.914701E+04	1.081814E+06	6.444965E+05	5.733448E+06	3.257229E+06	7.031424E+05	1.328279E+06
77	6.026325E+07	2.243118E+04	9.158027E+06	3.435908E+05	2.176148E+04	3.877835E+05	4.712697E+05	6.914179E+06	1.548249E+06	1.501094E+05	7.421335E+04
78	5.900818E+07	2.212077E+04	1.046253E+07	2.977122E+05	1.887693E+04	3.387099E+05	1.070080E+05	6.838290E+06	2.698621E+06	2.735941E+05	5.449921E+05
79	6.055436E+07	2.319467E+04	8.833988E+06	3.737988E+05	2.439623E+04	4.213897E+05	3.316612E+05	6.987135E+06	9.205346E+05	8.516943E+04	5.094625E+05
80	5.723019E+07	2.420214E+04	1.200656E+07	5.193708E+05	3.178948E+04	5.753624E+05	4.678894E+05	5.349464E+06	2.972896E+06	9.092711E+05	2.306962E+06
81	6.084114E+07	2.409939E+04	8.461722E+06	4.541176E+05	2.991458E+04	5.081316E+05	1.143023E+05	6.913104E+06	3.789307E+05	1.592455E+05	8.960998E+05
82	5.946195E+07	2.368850E+04	9.812485E+06	4.806596E+05	3.033001E+04	5.346781E+05	8.252789E+04	7.073820E+06	2.234181E+06	1.613347E+05	2.606102E+05
83	5.779913E+07	2.692826E+04	1.099126E+07	9.373235E+05	5.557988E+04	1.019832E+06	6.859465E+05	5.943972E+06	2.935680E+06	6.595328E+05	7.660979E+05
84	5.911444E+07	2.188733E+04	1.030430E+07	3.488515E+05	2.128775E+04	3.920266E+05	6.956596E+05	5.946213E+06	2.331060E+06	6.581561E+05	6.731794E+05
85	5.993743E+07	2.155049E+04	9.678874E+06	1.619359E+05	1.107111E+04	1.945575E+05	7.673039E+04	6.722567E+06	1.401310E+06	2.769743E+05	1.201244E+06
86	6.127282E+07	2.164261E+04	8.301687E+06	2.010879E+05	1.336126E+04	2.360918E+05	2.998840E+05	6.883852E+06	3.975606E+05	1.749708E+05	5.453929E+05
87	5.978995E+07	2.362992E+04	9.499287E+06	4.713734E+05	2.984724E+04	5.248506E+05	1.581164E+05	5.662507E+06	9.107784E+05	8.839986E+05	1.883813E+06
88	6.049064E+07	2.394903E+04	8.683807E+06	5.776946E+05	3.580065E+04	6.374443E+05	7.633391E+05	5.940515E+06	6.997277E+05	6.350543E+05	6.451375E+05
89	5.964463E+07	2.304005E+04	9.537963E+06	5.736236E+05	3.411549E+04	6.307791E+05	2.416127E+05	5.546156E+06	1.930899E+06	1.119394E+06	6.998720E+05
90	5.753354E+07	2.286207E+04	1.178282E+07	4.458153E+05	2.675466E+04	4.954321E+05	4.628530E+05	5.454532E+06	3.272380E+06	9.576525E+05	1.635346E+06
91	5.880792E+07	2.433427E+04	1.032182E+07	6.189247E+05	3.766983E+04	6.809288E+05	7.588585E+05	5.934431E+06	2.214527E+06	6.257688E+05	7.881963E+05
92	6.057015E+07	2.381495E+04	8.640810E+06	5.422486E+05	3.388110E+04	5.999447E+05	3.462006E+05	6.548137E+06	1.021919E+06	4.196454E+05	3.048921E+05
93	5.641290E+07	2.835743E+04	1.219942E+07	1.109882E+06	6.368524E+04	1.201924E+06	5.694937E+05	4.278486E+06	3.359516E+06	1.562079E+06	2.429771E+06
94	5.755945E+07	2.803141E+04	1.106279E+07	1.100721E+06	6.351542E+04	1.192268E+06	4.335431E+05	4.628203E+06	2.429474E+06	1.480871E+06	2.090631E+06
95	5.819630E+07	2.501770E+04	1.101805E+07	5.367453E+05	3.369463E+04	5.954577E+05	7.396352E+05	6.281709E+06	1.619588E+06	3.199305E+05	2.057105E+06
96	5.872648E+07	2.629460E+04	1.006822E+07	9.381914E+05	5.505789E+04	1.019544E+06	2.760436E+05	5.106449E+06	2.030973E+06	1.318657E+06	1.336045E+06
97	6.027885E+07	2.453424E+04	8.708701E+06	7.560259E+05	4.512079E+04	8.256809E+05	5.762405E+05	5.501598E+06	1.117419E+06	1.050386E+06	4.630345E+05
98	6.048555E+07	2.014528E+04	9.184641E+06	1.126373E+05	6.824102E+03	1.396067E+05	3.523486E+05	6.731703E+06	1.719232E+06	3.315254E+05	4.982716E+04
99	5.735406E+07	2.494346E+04	1.177601E+07	6.154241E+05	3.791418E+04	6.782817E+05	8.849357E+05	6.275003E+06	3.482644E+06	2.926061E+05	8.407807E+05
100	5.917022E+07	2.371692E+04	1.013894E+07	4.498813E+05	2.862710E+04	5.022253E+05	5.160251E+05	6.066281E+06	1.574288E+06	5.189239E+05	1.463358E+06
101	5.838664E+07	2.673386E+04	1.047582E+07	8.710648E+05	5.255567E+04	9.503544E+05	2.650410E+05	5.604228E+06	2.051132E+06	9.177204E+05	1.637634E+06
102	5.983554E+07	2.239109E+04	9.534131E+06	3.943047E+05	2.437558E+04	4.410714E+05	7.970638E+04	6.581656E+06	2.046127E+06	5.027667E+05	3.238614E+05
103	6.036613E+07	2.285993E+04	8.850716E+06	5.398536E+05	3.239021E+04	5.951038E+05	7.109177E+05	5.777766E+06	1.323399E+06	8.462275E+05	1.923929E+05
104	5.915676E+07	2.201931E+04	1.022020E+07	3.882692E+05	2.351466E+04	4.338031E+05	1.180287E+05	6.351481E+06	2.777847E+06	6.491275E+05	3.237061E+05
105	5.854810E+07	2.375316E+04	1.064337E+07	5.623506E+05	3.402219E+04	6.201260E+05	5.305058E+05	5.736320E+06	2.475926E+06	8.128611E+05	1.087711E+06
106	6.091867E+07	2.410876E+04	8.343789E+06	4.930771E+05	3.197260E+04	5.491584E+05	5.936987E+04	6.750812E+06	3.943132E+05	3.041590E+05	8.350984E+05
107	5.871647E+07	2.710105E+04	1.010308E+07	9.100150E+05	5.507959E+04	9.921957E+05	5.853800E+05	5.800317E+06	1.711464E+06	7.154757E+05	1.290391E+06
108	5.946700E+07	2.203967E+04	9.870821E+06	4.273995E+05	2.556711E+04	4.750062E+05	5.721378E+05	5.440714E+06	1.973504E+06	1.034497E+06	8.499307E+05
109	6.037846E+07	2.217021E+04	9.216070E+06	1.814339E+05	1.287364E+04	2.164777E+05	1.308823E+05	6.822104E+06	6.911614E+05	1.547368E+05	1.417126E+06
110	6.006828E+07	2.422725E+04	9.173669E+06	5.143018E+05	3.270032E+04	5.712294E+05	4.218105E+05	5.875001E+06	3.572046E+05	6.896143E+05	1.829963E+06
111	6.110033E+07	2.244234E+04	8.268379E+06	3.971974E+05	2.491049E+04	4.445503E+05	2.547436E+04	6.195014E+06	5.494033E+05	7.289533E+05	7.695007E+05
112	5.983167E+07	2.136192E+04	9.646910E+06	2.932843E+05	1.792348E+04	3.325697E+05	5.585758E+05	6.074108E+06	1.855084E+06	6.486167E+05	5.105005E+05
113	5.962316E+07	2.011678E+04	1.004546E+07	1.134383E+05	6.870752E+03	1.404259E+05	4.695826E+05	6.683656E+06	2.507757E+06	3.137386E+05	7.072187E+04
114	5.647615E+07	2.435838E+04	1.281485E+07	4.635610E+05	2.876018E+04	5.166795E+05	1.060031E+06	6.206710E+06	3.423581E+06	2.225578E+05	1.901902E+06
115	5.937598E+07	2.251994E+04	9.927183E+06	4.572096E+05	2.766472E+04	5.073943E+05	1.110931E+05	6.455685E+06	2.651943E+06	6.104500E+05	9.800706E+04
116	6.037890E+07	2.038153E+04	9.277673E+06	1.255452E+05	7.813978E+03	1.537407E+05	5.029158E+04	6.820652E+06	1.791467E+06	3.551281E+05	2.601229E+05
117	5.832752E+07	2.446654E+04	1.073418E+07	6.822208E+05	4.080443E+04	7.474918E+05	6.394026E+05	6.318653E+06	3.193456E+06	5.157522E+05	6.690977E+04
118	6.020518E+07	2.205767E+04	9.219783E+06	3.430300E+05	2.139695E+04	3.864846E+05	4.453063E+04	6.493050E+06	1.610377E+06	5.486981E+05	5.231051E+05
119	5.779778E+07	2.195419E+04	1.172022E+07	2.540003E+05	1.609404E+04	2.920485E+05	5.345954E+05	6.067960E+06	3.083440E+06	5.091611E+05	1.525008E+06
120	5.862135E+07	2.648372E+04	1.014939E+07	9.583679E+05	5.632465E+04	1.041176E+06	5.428196E+05	5.626678E+06	2.384617E+06	9.596819E+05	6.355648E+05
121	6.053345E+07	2.596815E+04	8.363934E+06	8.395570E+05	5.140509E+04	9.169303E+05	4.001727E+05	5.520165E+06	3.250565E+05	9.882914E+05	1.130199E+06
122	6.063178E+07	2.324714E+04	8.584598E+06	5.396400E+05	3.301095E+04	5.958981E+05	4.205074E+05	6.025461E+06	9.921061E+05	7.495197E+05	3.969838E+05
123	5.714521E+07	2.507326E+04	1.198876E+07	6.119336E+05	3.778202E+04	6.747889E+05	6.612899E+05	6.283255E+06	3.612884E+06	3.348637E+05	1.096420E+06
124	6.020546E+07	2.308522E+04	9.148716E+06	4.083836E+05	2.603627E+04	4.575050E+05	7.722063E+05	6.000613E+06	7.411963E+05	5.235866E+05	1.111062E+06
125	5.676097E+07	2.644544E+04	1.212906E+07	8.450563E+05	4.978661E+04	9.212883E+05	9.796035E+05	5.064807E+06	3.312777E+06	9.757916E+05	1.796018E+06
126	5.877804E+07	2.636193E+04	1.020393E+07	7.573926E+05	4.677317E+04	8.305277E+05	1.755478E+05	5.949985E+06	1.437076E+06	7.054074E+05	1.935845E+06
127	6.001275E+07	2.510273E+04	9.135556E+06	5.980370E+05	3.831472E+04	6.614545E+05	3.689844E+05	6.881515E+06	1.125149E+06	1.183475E+05	6.415300E+05
128	5.906704E+07	2.540265E+04	9.841356E+06	8.281810E+05	4.918265E+04	9.027663E+05	6.308030E+05	5.867945E+06	2.242238E+06	8.010234E+05	2.993305E+05
129	5.877514E+07	2.120135E+04	1.068577E+07	3.105000E+05	1.850571E+04	3.502071E+05	4.780013E+05	5.863271E+06	2.922159E+06	8.143430E+05	6.079727E+05
130	6.010246E+07	2.621337E+04	8.868872E+06	7.684735E+05	4.796601E+04	8.426529E+05	7.199163E+04	5.892644E+06	3.325439E+05	8.010841E+05	1.770538E+06
131	5.812818E+07	2.319240E+04	1.134094E+07	2.971153E+05	1.955258E+04	3.398603E+05	8.491623E+05	6.430522E+06	1.763728E+06	1.742053E+05	2.123238E+06
132	6.132281E+07	2.049228E+04	8.310765E+06	1.473668E+05	9.091840E+03	1.769509E+05	4.320068E+05	6.663550E+06	7.826481E+05	3.489058E+05	8.364689E+04
133	5.921283E+07	2.315183E+04	1.026491E+07	2.895382E+05	1.946492E+04	3.321549E+05	3.459338E+05	6.783277E+06	1.226797E+06	1.337537E+05	1.775081E+06
134	6.066483E+07	2.173674E+04	8.698914E+06	4.032240E+05	2.422127E+04	4.491820E+05	3.444722E+05	5.814853E+06	1.225787E+06	9.350614E+05	3.787222E+05
135	5.747403E+07	2.556686E+04	1.163036E+07	6.396434E+05	3.944074E+04	7.046510E+05	7.051960E+05	6.298634E+06	2.805881E+06	3.199701E+05	1.500618E+06
136	5.924011E+07	2.410296E+04	9.903591E+06	6.088755E+05	3.702801E+04	6.700065E+05	3.161577E+05	5.424030E+06	1.647531E+06	1.050792E+06	1.465023E+06
137	6.011531E+07	2.114443E+04	9.474944E+06	1.873214E+05	1.203673E+04	2.205026E+05	2.505332E+05	6.567015E+06	1.564334E+06	3.918577E+05	7.011727E+05
138	6.109439E+07	2.089524E+04	8.483018E+06	2.006192E+05	1.251896E+04	2.340334E+05	4.292274E+04	6.656457E+06	1.007280E+06	4.696632E+05	3.066815E+05
139	5.929968E+07	2.780044E+04	9.458376E+06	9.684120E+05	5.880286E+04	1.055015E+06	3.253660E+05	5.782086E+06	8.061209E+05	8.059742E+05	1.738761E+06
140	5.804810E+07	2.330823E+04	1.117045E+07	5.397917E+05	3.204332E+04	5.951433E+05	2.776543E+05	5.097809E+06	2.730435E+06	1.258710E+06	1.805780E+06
141	5.892522E+07	2.280743E+04	1.040246E+07	4.325492E+05	2.660656E+04	4.819632E+05	5.481240E+05	6.390713E+06	2.607856E+06	4.408581E+05	4.148860E+05
142	6.069264E+07	2.301939E+04	8.669674E+06	3.995944E+05	2.556869E+04	4.481824E+05	1.937400E+05	6.843354E+06	9.716385E+05	2.571019E+05	4.038205E+05
143	5.872398E+07	2.611701E+04	1.029238E+07	7.251565E+05	4.498419E+04	7.962577E+05	4.637413E+04	5.991409E+06	1.595405E+06	7.109118E+05	1.948208E+06
144	5.902331E+07	2.199239E+04	1.035136E+07	3.899491E+05	2.353917E+04	4.354807E+05	1.239773E+05	6.489428E+06	3.033202E+06	5.812847E+05	1.234619E+05
145	5.684639E+07	2.748294E+04	1.207211E+07	8.133757E+05	4.931650E+04	8.901751E+05	5.825400E+05	6.445200E+06	2.802195E+06	2.569780E+05	1.985124E+06
146	6.021050E+07	2.357726E+04	9.037167E+06	5.108561E+05	3.190028E+04	5.663337E+05	5.737696E+05	5.436171E+06	5.502705E+05	9.325091E+05	1.544381E+06
147	5.804768E+07	2.266428E+04	1.125989E+07	4.528000E+05	2.717041E+04	5.026347E+05	7.186314E+05	5.864218E+06	3.236449E+06	7.038177E+05	7.367402E+05
148	6.013215E+07	2.353452E+04	9.150189E+06	4.736463E+05	2.988017E+04	5.270610E+05	6.289441E+05	6.711649E+06	1.363809E+06	2.047547E+05	2.410172E+05
149	6.117332E+07	2.071794E+04	8.414214E+06	1.906906E+05	1.174128E+04	2.231498E+05	6.050214E+05	6.454243E+06	8.118337E+05	4.227108E+05	1.203948E+05
150	5.855520E+07	2.265367E+04	1.087202E+07	3.399489E+05	2.149432E+04	3.840969E+05	7.521024E+05	5.721830E+06	2.034002E+06	6.416238E+05	1.722396E+06
151	5.721662E+07	2.692671E+04	1.178786E+07	7.334802E+05	4.510871E+04	8.055156E+05	2.496655E+05	6.370192E+06	2.421905E+06	3.822843E+05	2.363730E+06
152	6.043187E+07	2.120713E+04	9.180646E+06	1.649626E+05	1.080651E+04	1.969762E+05	1.933844E+05	7.048154E+06	1.472625E+06	1.267621E+05	3.397045E+05
153	5.778416E+07	2.562691E+04	1.109798E+07	8.565981E+05	4.959355E+04	9.318186E+05	5.373056E+05	4.731634E+06	2.690108E+06	1.434402E+06	1.704470E+06
154	6.004886E+07	2.674605E+04	8.814970E+06	8.692875E+05	5.377166E+04	9.498052E+05	2.189818E+05	5.820403E+06	6.178320E+05	8.100793E+05	1.347618E+06
