simul	U	Np	Pu	Am	Cm	MA	Pu-238	Pu-239	Pu-240	Pu-241	Pu-242
615	6.197164E+07	3.136907E+03	8.802092E+06	5.633945E+05	0.000000E+00	5.665314E+05	1.221954E+05	5.609410E+06	1.001963E+06	1.280255E+06	7.882686E+05
616	6.107470E+07	4.911716E+03	9.430198E+06	8.304610E+05	0.000000E+00	8.353727E+05	5.223536E+05	4.683089E+06	8.523502E+05	1.606995E+06	1.765410E+06
617	6.261404E+07	4.184920E+03	8.131651E+06	5.903890E+05	0.000000E+00	5.945739E+05	6.552701E+04	6.832519E+06	4.008684E+05	4.678298E+05	3.649068E+05
618	5.917250E+07	6.158872E+03	1.124629E+07	9.153177E+05	0.000000E+00	9.214766E+05	6.748449E+05	5.388553E+06	3.412895E+06	1.045800E+06	7.242001E+05
619	6.262726E+07	2.127526E+03	8.433206E+06	2.776716E+05	0.000000E+00	2.797991E+05	1.562156E+05	7.326869E+06	8.592495E+05	6.500184E+04	2.587022E+04
620	6.007318E+07	3.762946E+03	1.068375E+07	5.795803E+05	0.000000E+00	5.833432E+05	3.467820E+05	5.909536E+06	2.770723E+06	7.954109E+05	8.612982E+05
621	6.074735E+07	5.203618E+03	9.716556E+06	8.711550E+05	0.000000E+00	8.763586E+05	8.951702E+05	4.667540E+06	2.055292E+06	1.635888E+06	4.626655E+05
622	6.107162E+07	5.568835E+02	1.015476E+07	1.133270E+05	0.000000E+00	1.138839E+05	1.521694E+05	6.575255E+06	1.073740E+06	3.296537E+05	2.023946E+06
623	6.213297E+07	7.726522E+02	9.024780E+06	1.817430E+05	0.000000E+00	1.825157E+05	7.016454E+05	5.927559E+06	1.168248E+05	6.458797E+05	1.632871E+06
624	6.153969E+07	3.560082E+03	9.239722E+06	5.572919E+05	0.000000E+00	5.608520E+05	7.005950E+05	5.885663E+06	1.480455E+06	8.214270E+05	3.515816E+05
625	6.180667E+07	9.093039E+02	9.376282E+06	1.564031E+05	0.000000E+00	1.573124E+05	4.234187E+05	6.704971E+06	1.723647E+06	3.179642E+05	2.062812E+05
626	5.783006E+07	7.439686E+03	1.253213E+07	9.706372E+05	0.000000E+00	9.780769E+05	1.255452E+06	5.965364E+06	2.653146E+06	2.246525E+05	2.433519E+06
627	6.222265E+07	5.710828E+03	8.268681E+06	8.432217E+05	0.000000E+00	8.489325E+05	7.104367E+03	6.151193E+06	2.657359E+05	9.273485E+05	9.172992E+05
628	6.176995E+07	3.975481E+03	8.929737E+06	6.366126E+05	0.000000E+00	6.405881E+05	5.682631E+05	5.566957E+06	5.262122E+05	1.027224E+06	1.241081E+06
629	5.893345E+07	2.562209E+03	1.195860E+07	4.456547E+05	0.000000E+00	4.482169E+05	4.700138E+05	5.438622E+06	3.705110E+06	9.339989E+05	1.410859E+06
630	5.886167E+07	5.874132E+03	1.164499E+07	8.277334E+05	0.000000E+00	8.336075E+05	1.143064E+06	5.478096E+06	2.121277E+06	6.492681E+05	2.253287E+06
631	5.700192E+07	9.278620E+03	1.287422E+07	1.454853E+06	0.000000E+00	1.464132E+06	3.058013E+05	3.750059E+06	4.217459E+06	2.159235E+06	2.441661E+06
632	6.257291E+07	2.225152E+03	8.348399E+06	4.167461E+05	0.000000E+00	4.189713E+05	3.850057E+05	5.881849E+06	6.661345E+05	1.039708E+06	3.757014E+05
633	6.081660E+07	3.797723E+03	9.886790E+06	6.330824E+05	0.000000E+00	6.368801E+05	9.410131E+05	5.156359E+06	1.886824E+06	1.173087E+06	7.295070E+05
634	5.893379E+07	4.821902E+03	1.163606E+07	7.655925E+05	0.000000E+00	7.704144E+05	9.244191E+05	4.906862E+06	3.380306E+06	1.195461E+06	1.229014E+06
635	6.128917E+07	4.377385E+03	9.400067E+06	6.466548E+05	0.000000E+00	6.510322E+05	4.560748E+05	6.050578E+06	3.739831E+05	7.132810E+05	1.806150E+06
636	6.169202E+07	5.694170E+03	8.828049E+06	8.145061E+05	0.000000E+00	8.202003E+05	8.805565E+05	5.994522E+06	1.157040E+06	7.226896E+05	7.324080E+04
637	6.072815E+07	2.144931E+03	1.032223E+07	2.877461E+05	0.000000E+00	2.898910E+05	2.948687E+05	6.867258E+06	2.456000E+06	1.255520E+05	5.785490E+05
638	5.996848E+07	1.543663E+03	1.106175E+07	3.085023E+05	0.000000E+00	3.100460E+05	2.237155E+05	5.795455E+06	3.030899E+06	8.704357E+05	1.141247E+06
639	6.190908E+07	2.380585E+03	9.087642E+06	3.411671E+05	0.000000E+00	3.435477E+05	4.503136E+05	6.563940E+06	5.383960E+05	3.070854E+05	1.227907E+06
640	6.207083E+07	1.951050E+03	8.916722E+06	3.507654E+05	0.000000E+00	3.527165E+05	6.185525E+05	5.828960E+06	3.330654E+05	7.989914E+05	1.337153E+06
641	6.163659E+07	5.121324E+03	9.005161E+06	6.933970E+05	0.000000E+00	6.985183E+05	9.027285E+05	6.435828E+06	1.043201E+05	3.487145E+05	1.213570E+06
642	6.118217E+07	6.126448E+03	9.298017E+06	8.539609E+05	0.000000E+00	8.600873E+05	6.806295E+05	6.050958E+06	1.006394E+06	6.054174E+05	9.546179E+05
643	5.974459E+07	6.824279E+03	1.053676E+07	1.052093E+06	0.000000E+00	1.058917E+06	1.012547E+06	4.812529E+06	2.917701E+06	1.450182E+06	3.438056E+05
644	6.225035E+07	2.260123E+03	8.801032E+06	2.866288E+05	0.000000E+00	2.888889E+05	5.117971E+05	7.116469E+06	9.499964E+05	4.838047E+03	2.179314E+05
645	5.941225E+07	5.964036E+03	1.107716E+07	8.448967E+05	0.000000E+00	8.508607E+05	5.611491E+05	5.805381E+06	1.741333E+06	6.937780E+05	2.275517E+06
646	6.042147E+07	2.696762E+03	1.054835E+07	3.677515E+05	0.000000E+00	3.704483E+05	2.557925E+05	6.839149E+06	3.039273E+06	2.038220E+05	2.103177E+05
647	6.183111E+07	5.676970E+03	8.602214E+06	9.012767E+05	0.000000E+00	9.069537E+05	2.483980E+05	5.218676E+06	1.124715E+05	1.406849E+06	1.615819E+06
648	5.995245E+07	6.992800E+03	1.032702E+07	1.053815E+06	0.000000E+00	1.060808E+06	6.260323E+05	5.066078E+06	2.120391E+06	1.299402E+06	1.215112E+06
649	6.032425E+07	2.050600E+03	1.074278E+07	2.711858E+05	0.000000E+00	2.732364E+05	3.786341E+04	6.947409E+06	2.602482E+06	8.998957E+04	1.065038E+06
650	6.151471E+07	1.063693E+03	9.574239E+06	2.502588E+05	0.000000E+00	2.513225E+05	1.867887E+05	5.953741E+06	1.494261E+06	8.896081E+05	1.049840E+06
651	5.748947E+07	3.050022E+03	1.323584E+07	6.119093E+05	0.000000E+00	6.149593E+05	1.228860E+06	3.491203E+06	4.030037E+06	1.737988E+06	2.747750E+06
652	5.947489E+07	4.921487E+03	1.120983E+07	6.506217E+05	0.000000E+00	6.555432E+05	1.047867E+06	6.208420E+06	3.025703E+06	2.142045E+05	7.136356E+05
653	6.224808E+07	2.734363E+03	8.716694E+06	3.727576E+05	0.000000E+00	3.754920E+05	4.289122E+05	6.865231E+06	6.941593E+05	2.057293E+05	5.226619E+05
654	6.216407E+07	3.120030E+03	8.731214E+06	4.418722E+05	0.000000E+00	4.449922E+05	1.005418E+05	6.880992E+06	9.913598E+05	3.619624E+05	3.963577E+05
655	6.150122E+07	5.963969E+03	8.927502E+06	9.055886E+05	0.000000E+00	9.115526E+05	7.604918E+04	5.676224E+06	1.668549E+05	1.160671E+06	1.847703E+06
656	6.207858E+07	1.605113E+03	8.917361E+06	3.427244E+05	0.000000E+00	3.443295E+05	4.385467E+05	5.800621E+06	1.559085E+06	1.073853E+06	4.525562E+04
657	6.122242E+07	1.250488E+03	9.818727E+06	2.978728E+05	0.000000E+00	2.991233E+05	2.091204E+04	5.764260E+06	1.752103E+06	1.074031E+06	1.207421E+06
658	6.143196E+07	4.421211E+03	9.236924E+06	6.669622E+05	0.000000E+00	6.713834E+05	6.477523E+05	5.817059E+06	1.143379E+05	8.268241E+05	1.830951E+06
659	5.741300E+07	7.627537E+03	1.280299E+07	1.116646E+06	0.000000E+00	1.124274E+06	1.019470E+06	4.622321E+06	3.407359E+06	1.164873E+06	2.588966E+06
660	5.910241E+07	5.024703E+03	1.154160E+07	6.912377E+05	0.000000E+00	6.962624E+05	1.444665E+05	6.308122E+06	2.370739E+06	4.261496E+05	2.292121E+06
661	6.042422E+07	2.216444E+03	1.051216E+07	4.016777E+05	0.000000E+00	4.038941E+05	1.332954E+05	5.927374E+06	2.969026E+06	9.322821E+05	5.501788E+05
662	5.873263E+07	4.719587E+03	1.199535E+07	6.075743E+05	0.000000E+00	6.122939E+05	9.460457E+05	6.270974E+06	3.496254E+06	7.960841E+04	1.202469E+06
663	6.289109E+07	2.040646E+03	8.099862E+06	3.472786E+05	0.000000E+00	3.493192E+05	4.399950E+04	6.506215E+06	6.648134E+04	6.849654E+05	7.982012E+05
664	6.290470E+07	1.246758E+03	8.238580E+06	1.957459E+05	0.000000E+00	1.969927E+05	3.171108E+05	6.890183E+06	2.516949E+05	2.921253E+05	4.874659E+05
665	6.165353E+07	3.139613E+03	9.246142E+06	4.374617E+05	0.000000E+00	4.406013E+05	2.163702E+05	6.750721E+06	5.799131E+05	3.089767E+05	1.390161E+06
666	6.056670E+07	2.426632E+03	1.027021E+07	5.009337E+05	0.000000E+00	5.033603E+05	9.956322E+05	4.795830E+06	2.864261E+06	1.491153E+06	1.233365E+05
667	6.077123E+07	4.349890E+03	9.807806E+06	7.568778E+05	0.000000E+00	7.612277E+05	4.190661E+05	5.083855E+06	2.660083E+06	1.587852E+06	5.694945E+04
668	6.068525E+07	5.183144E+03	9.918165E+06	7.316707E+05	0.000000E+00	7.368538E+05	8.089987E+05	5.977890E+06	1.765623E+06	5.829354E+05	7.827179E+05
669	6.216435E+07	2.460052E+03	8.846163E+06	3.272966E+05	0.000000E+00	3.297567E+05	4.053296E+05	6.950478E+06	7.090518E+05	1.230486E+05	6.582548E+05
670	6.014662E+07	4.382758E+03	1.046749E+07	7.217724E+05	0.000000E+00	7.261552E+05	1.035137E+06	5.015994E+06	2.905003E+06	1.285838E+06	2.255198E+05
671	6.024026E+07	3.487358E+03	1.064650E+07	4.500256E+05	0.000000E+00	4.535130E+05	5.107243E+05	6.727834E+06	2.107268E+06	6.714522E+04	1.233524E+06
672	6.087227E+07	5.585253E+03	9.679947E+06	7.824647E+05	0.000000E+00	7.880500E+05	2.786994E+05	6.294883E+06	1.000424E+06	5.822464E+05	1.523694E+06
673	6.140019E+07	3.507771E+03	9.453766E+06	4.828134E+05	0.000000E+00	4.863212E+05	2.303900E+05	6.745642E+06	1.424695E+06	2.994730E+05	7.535664E+05
674	6.017201E+07	2.410091E+03	1.085983E+07	3.060182E+05	0.000000E+00	3.084283E+05	7.343830E+05	6.720823E+06	1.165233E+06	8.008591E+03	2.231382E+06
675	6.059045E+07	5.194829E+03	9.942541E+06	8.020917E+05	0.000000E+00	8.072865E+05	3.079631E+05	5.433751E+06	1.211264E+06	1.113224E+06	1.876339E+06
676	5.976638E+07	1.192767E+03	1.140499E+07	1.677085E+05	0.000000E+00	1.689013E+05	4.198129E+05	6.539324E+06	2.569663E+06	1.290199E+05	1.747173E+06
677	6.328839E+07	7.654092E+02	7.900895E+06	1.502211E+05	0.000000E+00	1.509865E+05	1.410307E+05	6.912776E+06	9.784893E+04	4.104707E+05	3.387683E+05
678	5.869422E+07	5.109720E+03	1.193023E+07	7.107092E+05	0.000000E+00	7.158189E+05	1.196868E+06	5.564517E+06	3.350563E+06	4.931699E+05	1.325110E+06
679	6.183349E+07	3.554036E+03	8.899776E+06	6.034460E+05	0.000000E+00	6.070000E+05	4.489819E+04	5.661880E+06	6.268803E+05	1.182319E+06	1.383799E+06
680	5.797343E+07	3.607221E+03	1.284920E+07	5.140324E+05	0.000000E+00	5.176396E+05	3.661831E+05	5.914928E+06	3.908019E+06	4.428045E+05	2.217261E+06
681	6.249483E+07	4.645913E+03	8.124373E+06	7.164222E+05	0.000000E+00	7.210681E+05	8.097013E+05	5.705993E+06	2.315971E+05	9.885496E+05	3.885323E+05
682	6.247142E+07	2.780257E+03	8.410893E+06	4.551865E+05	0.000000E+00	4.579668E+05	5.538287E+05	6.094009E+06	6.297563E+05	7.950825E+05	3.382167E+05
683	6.251886E+07	2.816449E+03	8.316109E+06	5.024847E+05	0.000000E+00	5.053011E+05	3.450240E+05	5.737469E+06	3.764052E+05	1.123663E+06	7.335475E+05
684	6.123359E+07	3.817105E+03	9.547385E+06	5.554707E+05	0.000000E+00	5.592878E+05	1.729446E+05	6.345556E+06	1.200800E+06	5.572519E+05	1.270832E+06
685	5.927060E+07	3.659528E+03	1.156948E+07	4.965355E+05	0.000000E+00	5.001950E+05	1.366639E+05	6.524748E+06	2.525353E+06	2.573104E+05	2.125406E+06
686	6.319273E+07	1.619675E+03	7.829263E+06	3.166572E+05	0.000000E+00	3.182769E+05	5.686505E+05	6.095748E+06	9.284738E+04	8.591759E+05	2.128409E+05
687	5.924862E+07	2.752045E+03	1.162637E+07	4.625338E+05	0.000000E+00	4.652858E+05	8.580926E+05	5.215811E+06	2.314179E+06	8.790563E+05	2.359232E+06
688	6.142408E+07	2.150220E+03	9.537533E+06	3.765070E+05	0.000000E+00	3.786572E+05	9.291858E+05	5.692416E+06	1.482676E+06	8.031319E+05	6.301236E+05
689	5.853276E+07	4.759736E+03	1.205826E+07	7.444861E+05	0.000000E+00	7.492458E+05	5.770888E+05	5.145164E+06	3.694553E+06	1.093623E+06	1.547831E+06
690	5.863371E+07	5.706216E+03	1.182254E+07	8.783215E+05	0.000000E+00	8.840277E+05	1.154468E+06	4.755245E+06	3.513567E+06	1.201818E+06	1.197441E+06
691	6.196861E+07	3.786039E+03	8.717141E+06	6.507390E+05	0.000000E+00	6.545250E+05	4.781532E+05	5.374392E+06	8.878485E+05	1.320270E+06	6.564770E+05
692	6.113425E+07	4.875380E+03	9.566608E+06	6.345363E+05	0.000000E+00	6.394117E+05	6.251553E+05	6.798790E+06	6.657960E+05	1.353563E+05	1.341510E+06
693	6.252099E+07	1.811639E+03	8.457519E+06	3.599536E+05	0.000000E+00	3.617652E+05	5.695603E+05	5.789362E+06	6.308332E+05	1.005357E+06	4.624062E+05
694	5.807910E+07	8.905989E+03	1.188558E+07	1.366688E+06	0.000000E+00	1.375594E+06	2.007362E+05	4.477419E+06	3.882243E+06	1.843790E+06	1.481392E+06
695	6.218523E+07	1.689787E+03	8.937345E+06	2.159977E+05	0.000000E+00	2.176875E+05	5.750110E+05	7.034598E+06	8.180621E+04	1.668504E+04	1.229245E+06
696	6.077816E+07	4.487804E+03	9.820790E+06	7.368233E+05	0.000000E+00	7.413111E+05	9.107621E+05	4.876474E+06	1.262719E+06	1.299362E+06	1.471473E+06
697	6.185783E+07	5.485280E+03	8.733664E+06	7.432879E+05	0.000000E+00	7.487732E+05	8.629913E+05	6.402633E+06	7.475011E+05	3.782145E+05	3.423240E+05
698	6.274750E+07	3.023611E+03	8.034668E+06	5.550725E+05	0.000000E+00	5.580961E+05	1.844490E+05	5.597499E+06	1.674852E+05	1.326519E+06	7.587157E+05
699	6.110410E+07	7.030971E+03	9.175965E+06	1.053165E+06	0.000000E+00	1.060196E+06	6.299087E+05	5.195551E+06	9.116876E+05	1.257252E+06	1.181566E+06
700	6.319192E+07	1.057818E+03	7.903799E+06	2.434923E+05	0.000000E+00	2.445501E+05	7.599678E+05	6.021869E+06	2.422341E+05	8.432809E+05	3.644750E+04
701	6.276229E+07	5.252933E+03	7.747616E+06	8.251160E+05	0.000000E+00	8.303689E+05	6.920074E+05	5.535693E+06	9.485397E+04	1.233766E+06	1.912957E+05
702	5.823101E+07	6.941454E+03	1.215327E+07	9.490485E+05	0.000000E+00	9.559900E+05	9.868674E+05	5.594726E+06	3.605499E+06	5.435400E+05	1.422640E+06
703	6.202935E+07	3.800076E+03	8.680849E+06	6.262725E+05	0.000000E+00	6.300726E+05	3.327364E+05	5.622212E+06	3.936039E+05	1.118417E+06	1.213880E+06
704	5.835998E+07	5.563634E+03	1.225163E+07	7.230968E+05	0.000000E+00	7.286604E+05	7.889388E+03	6.711401E+06	2.823898E+06	1.466451E+05	2.561792E+06
705	6.122039E+07	1.510158E+03	9.862726E+06	2.556415E+05	0.000000E+00	2.571517E+05	6.537232E+05	6.247144E+06	2.008003E+06	4.964541E+05	4.574016E+05
706	6.045900E+07	3.537261E+03	1.031473E+07	5.629923E+05	0.000000E+00	5.665296E+05	3.059172E+05	5.975159E+06	2.976647E+06	8.874863E+05	1.695247E+05
707	6.143069E+07	4.230503E+03	9.181401E+06	7.239497E+05	0.000000E+00	7.281802E+05	2.242610E+05	5.116957E+06	6.885426E+05	1.450780E+06	1.700860E+06
708	6.123850E+07	6.299374E+03	9.199685E+06	8.957872E+05	0.000000E+00	9.020866E+05	9.232369E+05	5.899311E+06	1.582263E+06	7.588225E+05	3.605197E+04
709	6.018558E+07	5.604589E+03	1.039722E+07	7.518651E+05	0.000000E+00	7.574697E+05	9.627943E+05	6.266178E+06	7.563562E+05	3.280615E+05	2.083829E+06
710	6.215499E+07	5.102528E+03	8.418289E+06	7.618809E+05	0.000000E+00	7.669834E+05	6.338774E+05	5.814572E+06	2.174299E+05	8.937714E+05	8.586383E+05
711	6.062209E+07	4.792403E+03	9.995144E+06	7.182465E+05	0.000000E+00	7.230389E+05	1.317927E+04	6.177269E+06	2.551261E+06	8.599987E+05	3.934356E+05
712	6.087194E+07	6.101724E+03	9.586829E+06	8.753905E+05	0.000000E+00	8.814922E+05	5.035024E+05	5.879338E+06	1.433888E+06	7.943136E+05	9.757873E+05
713	6.135155E+07	6.010495E+02	9.847094E+06	1.410161E+05	0.000000E+00	1.416171E+05	3.745710E+05	6.457746E+06	2.356540E+06	4.996441E+05	1.585932E+05
714	6.228263E+07	1.639633E+03	8.817300E+06	2.386984E+05	0.000000E+00	2.403380E+05	2.955607E+05	6.960315E+06	1.215174E+06	2.401100E+05	1.061401E+05
715	6.256217E+07	3.273019E+01	8.772663E+06	5.408609E+03	0.000000E+00	5.441339E+03	3.610488E+04	7.370210E+06	9.043395E+05	9.744505E+03	4.522643E+05
716	5.964377E+07	2.266912E+03	1.124557E+07	4.486522E+05	0.000000E+00	4.509191E+05	1.061132E+06	4.869751E+06	3.295450E+06	1.244476E+06	7.747653E+05
717	5.988131E+07	4.295643E+03	1.081011E+07	6.445489E+05	0.000000E+00	6.488445E+05	5.648389E+05	5.917082E+06	3.333280E+06	7.766457E+05	2.182635E+05
718	6.162601E+07	2.507374E+03	9.206579E+06	5.051815E+05	0.000000E+00	5.076889E+05	2.489729E+05	5.240260E+06	1.249708E+06	1.445238E+06	1.022400E+06
719	5.907760E+07	2.243142E+03	1.176444E+07	4.959878E+05	0.000000E+00	4.982309E+05	8.435417E+05	4.376053E+06	3.659300E+06	1.631706E+06	1.253839E+06
720	6.194345E+07	4.269636E+03	8.833960E+06	5.585897E+05	0.000000E+00	5.628593E+05	3.870477E+05	7.014284E+06	1.095532E+06	1.407807E+05	1.963153E+05
721	5.789674E+07	6.150598E+03	1.250236E+07	9.350231E+05	0.000000E+00	9.411737E+05	1.190211E+06	4.474061E+06	3.419378E+06	1.205423E+06	2.213287E+06
722	6.155059E+07	6.395171E+03	8.807124E+06	9.761617E+05	0.000000E+00	9.825569E+05	2.321230E+05	5.411287E+06	5.006388E+05	1.283802E+06	1.379273E+06
723	6.245299E+07	1.973605E+03	8.552654E+06	3.326499E+05	0.000000E+00	3.346235E+05	2.819301E+05	6.471756E+06	9.722760E+05	6.376984E+05	1.889931E+05
724	6.191607E+07	2.237045E+03	8.952572E+06	4.693855E+05	0.000000E+00	4.716225E+05	2.717183E+05	5.317884E+06	1.191894E+06	1.433022E+06	7.380533E+05
725	5.985657E+07	2.460780E+03	1.096672E+07	5.145159E+05	0.000000E+00	5.169767E+05	9.842848E+05	4.385414E+06	2.444476E+06	1.562387E+06	1.590163E+06
726	6.132449E+07	1.868906E+03	9.587765E+06	4.261464E+05	0.000000E+00	4.280153E+05	3.882648E+05	5.117200E+06	1.680207E+06	1.458758E+06	9.433347E+05
727	6.131211E+07	4.100371E+03	9.451616E+06	5.724384E+05	0.000000E+00	5.765388E+05	1.290344E+05	6.573607E+06	1.103763E+06	4.120520E+05	1.233160E+06
728	6.149731E+07	2.958458E+03	9.277769E+06	5.622285E+05	0.000000E+00	5.651870E+05	1.544478E+05	5.188740E+06	9.169157E+05	1.444976E+06	1.572689E+06
729	6.006846E+07	4.342322E+03	1.061495E+07	6.525229E+05	0.000000E+00	6.568652E+05	9.324426E+04	5.917256E+06	1.661459E+06	7.925458E+05	2.150446E+06
730	5.923394E+07	2.004677E+03	1.181365E+07	2.906803E+05	0.000000E+00	2.926850E+05	9.269249E+04	6.413752E+06	3.053853E+06	2.846342E+05	1.968715E+06
731	6.047224E+07	4.300045E+03	1.022662E+07	6.371066E+05	0.000000E+00	6.414066E+05	1.653374E+05	6.277355E+06	2.824975E+06	7.151161E+05	2.438389E+05
732	5.965924E+07	5.776179E+03	1.072414E+07	9.511074E+05	0.000000E+00	9.568836E+05	1.041238E+06	4.100329E+06	1.840473E+06	1.693572E+06	2.048531E+06
733	5.966199E+07	1.169214E+03	1.143040E+07	2.467053E+05	0.000000E+00	2.478745E+05	2.478732E+05	5.875113E+06	3.343985E+06	7.595688E+05	1.203863E+06
734	5.957774E+07	6.757046E+03	1.077023E+07	9.855444E+05	0.000000E+00	9.923014E+05	8.674090E+05	5.453080E+06	3.145081E+06	1.003748E+06	3.009123E+05
735	6.224578E+07	3.226985E+03	8.657242E+06	4.340204E+05	0.000000E+00	4.372474E+05	4.513172E+05	6.954905E+06	1.048719E+06	1.974646E+05	4.836275E+03
736	6.222394E+07	4.133636E+03	8.444359E+06	6.678354E+05	0.000000E+00	6.719690E+05	8.018443E+05	5.487147E+06	4.769160E+05	1.113445E+06	5.650064E+05
737	5.812784E+07	3.366657E+03	1.252902E+07	6.800454E+05	0.000000E+00	6.834121E+05	4.612220E+05	3.899017E+06	3.748033E+06	1.953885E+06	2.466860E+06
738	6.045385E+07	1.607536E+03	1.050512E+07	3.796907E+05	0.000000E+00	3.812982E+05	9.322510E+05	4.725122E+06	1.936079E+06	1.355829E+06	1.555840E+06
739	6.206474E+07	3.676283E+03	8.717622E+06	5.542353E+05	0.000000E+00	5.579116E+05	7.581796E+04	6.470904E+06	1.032053E+06	6.848156E+05	4.540313E+05
740	6.272296E+07	3.790135E+03	8.035941E+06	5.775772E+05	0.000000E+00	5.813673E+05	6.988928E+05	6.131596E+06	3.063975E+05	7.535400E+05	1.455150E+05
741	5.950499E+07	5.124633E+03	1.096949E+07	8.606681E+05	0.000000E+00	8.657927E+05	4.817037E+05	4.782283E+06	3.347691E+06	1.632103E+06	7.257075E+05
742	6.225501E+07	4.152743E+03	8.444469E+06	6.366417E+05	0.000000E+00	6.407944E+05	8.215214E+05	5.722940E+06	1.611032E+04	8.549136E+05	1.028984E+06
743	5.931763E+07	7.900943E+03	1.082627E+07	1.188470E+06	0.000000E+00	1.196371E+06	3.326540E+05	4.867723E+06	2.292211E+06	1.451214E+06	1.882468E+06
744	6.240692E+07	2.635292E+02	8.879486E+06	5.360175E+04	0.000000E+00	5.386528E+04	2.701823E+05	6.952312E+06	5.551960E+05	1.557914E+05	9.460045E+05
745	6.010650E+07	1.118452E+03	1.104944E+07	1.832096E+05	0.000000E+00	1.843281E+05	1.050352E+06	5.979616E+06	2.436545E+06	3.205832E+05	1.262347E+06
746	6.195440E+07	5.483544E+03	8.631156E+06	7.492263E+05	0.000000E+00	7.547098E+05	1.573842E+05	6.841652E+06	1.190968E+06	4.255810E+05	1.557117E+04
747	6.273266E+07	2.192786E+03	8.184854E+06	4.205593E+05	0.000000E+00	4.227521E+05	1.062436E+05	6.019629E+06	7.594867E+05	1.100541E+06	1.989541E+05
748	6.206342E+07	4.617716E+03	8.612277E+06	6.599488E+05	0.000000E+00	6.645665E+05	1.657834E+05	6.473456E+06	4.815116E+05	5.816146E+05	9.099117E+05
749	6.075460E+07	5.831029E+03	9.735272E+06	8.445698E+05	0.000000E+00	8.504008E+05	1.092216E+05	6.000354E+06	1.204189E+06	8.207234E+05	1.600784E+06
750	6.328795E+07	2.134633E+03	7.622927E+06	4.272630E+05	0.000000E+00	4.293976E+05	4.094599E+05	5.777102E+06	2.110791E+05	1.208707E+06	1.657924E+04
751	6.141499E+07	2.409816E+03	9.617829E+06	3.050478E+05	0.000000E+00	3.074576E+05	1.362879E+05	7.207963E+06	4.548201E+05	8.130627E+02	1.817945E+06
752	6.001386E+07	1.587814E+03	1.112149E+07	2.033348E+05	0.000000E+00	2.049226E+05	1.707059E+05	6.872566E+06	2.706072E+06	1.853811E+04	1.353604E+06
753	6.117242E+07	2.673385E+03	9.787278E+06	3.778968E+05	0.000000E+00	3.805702E+05	3.181603E+05	6.588816E+06	1.448270E+06	3.046108E+05	1.127421E+06
754	5.743472E+07	6.886031E+03	1.287955E+07	1.019116E+06	0.000000E+00	1.026002E+06	4.694078E+05	4.905031E+06	3.738660E+06	1.136427E+06	2.630027E+06
755	6.177002E+07	4.953371E+03	8.772989E+06	7.923069E+05	0.000000E+00	7.972603E+05	8.542550E+05	5.140649E+06	5.374722E+05	1.272979E+06	9.676336E+05
756	5.922827E+07	7.764472E+01	1.210155E+07	1.036688E+04	0.000000E+00	1.044452E+04	9.889228E+05	6.316691E+06	2.783410E+06	4.165795E+03	2.008363E+06
757	6.226245E+07	4.882087E+03	8.294880E+06	7.780561E+05	0.000000E+00	7.829382E+05	6.763061E+04	5.677643E+06	1.608921E+05	1.232749E+06	1.155965E+06
758	6.192970E+07	1.484183E+03	9.189446E+06	2.196422E+05	0.000000E+00	2.211264E+05	7.724930E+05	6.496365E+06	7.604193E+05	2.448375E+05	9.153310E+05
759	5.914274E+07	4.460178E+03	1.161333E+07	5.797400E+05	0.000000E+00	5.842002E+05	3.447218E+05	6.628297E+06	2.608626E+06	1.180038E+05	1.913682E+06
760	6.171152E+07	3.308793E+03	9.043056E+06	5.823891E+05	0.000000E+00	5.856979E+05	7.063760E+04	5.560038E+06	9.067596E+05	1.259056E+06	1.246565E+06
761	6.166591E+07	2.852866E+03	9.252992E+06	4.185196E+05	0.000000E+00	4.213725E+05	2.662356E+05	6.557640E+06	1.208669E+06	4.423778E+05	7.780697E+05
762	6.178687E+07	4.656007E+03	8.913928E+06	6.348204E+05	0.000000E+00	6.394764E+05	5.956881E+05	6.545972E+06	8.734387E+05	3.510636E+05	5.477655E+05
763	6.194274E+07	1.475270E+03	9.131360E+06	2.646993E+05	0.000000E+00	2.661746E+05	9.997016E+04	6.316958E+06	4.060832E+05	6.000820E+05	1.708267E+06
764	5.999244E+07	3.210316E+03	1.080733E+07	5.372851E+05	0.000000E+00	5.404954E+05	9.542474E+05	5.365963E+06	3.183359E+06	1.007977E+06	2.957813E+05
765	6.093339E+07	6.005287E+03	9.445520E+06	9.553516E+05	0.000000E+00	9.613569E+05	4.663134E+05	4.971281E+06	1.343808E+06	1.503221E+06	1.160897E+06
766	5.893531E+07	6.690431E+03	1.134450E+07	1.053767E+06	0.000000E+00	1.060457E+06	9.116914E+05	4.478580E+06	3.290330E+06	1.593338E+06	1.070561E+06
767	5.977903E+07	1.342831E+03	1.126608E+07	2.938038E+05	0.000000E+00	2.951466E+05	7.431012E+05	5.277776E+06	2.644350E+06	9.528533E+05	1.648003E+06
768	5.843361E+07	1.221078E+03	1.273020E+07	1.752498E+05	0.000000E+00	1.764709E+05	2.503590E+05	6.388180E+06	3.504625E+06	1.594700E+05	2.427561E+06
